session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys
1,sean_1110,1,red,135,0.5,1.0,0.0,cut off by trial end,[1.1383961000246927, 0.5472666999557987, 0.9508654000237584, 0.5346238999627531, 1.2317181000253186, 1.2018488999456167, 1.5307433999842033, 0.9943760000169277, 1.0375973000191152, 0.9533735000295565, 1.0083973999135196, 0.8372622999595478, 1.4599781999131665, 0.9041400999994949, 4.271460699965246, 1.6441257999977097, 1.1613386000972241, 0.9385031999554485, 0.968851700075902, 0.6826034999685362, 2.7320982000092044, 2.085712199914269, 0.831663400051184, 1.415328499977477, 1.5840401999885216, 0.9092897999798879, 0.49272059998475015, 0.9692759000463411, 2.27706960006617, 1.1145321000367403, 0.7474538000533357, 1.1872593000298366, 0.6518205999163911, 0.8822618999984115, 1.2027780000353232, 2.0814548999769613, 1.7956916999537498, 2.063223300036043, 0.842625999939628, 1.2041330999927595, 0.8476536000380293, 0.4305416001006961, 1.0545982000185177, 1.5428418999072164, 1.1504340999526903, 1.3819885000120848, 1.3006659999955446, 1.110473299981095, 1.4407438000198454, 1.9967272999929264, 0.8067004999611527, 1.3882346999598667, 1.2926906000357121, 1.3896139999851584, 1.532814500038512, 1.7955197000410408, 1.0985303999623284, 1.202992600039579, 0.8836941999616101, 0.9754685000516474, 1.0913173999870196, 0.7527439999394119, 1.0752053000032902, 0.5406180999707431, 7.505686599994078, 1.073031699983403, 1.7854246000060812, 1.0416532000526786, 3.8581404000287876, 0.6262432999210432, 6.426802400033921, 3.918027500039898],[0.6589954999508336, 1.7900087999878451, 2.385181099991314, 3.993884600000456, 4.519712499924935, 5.743091500014998, 6.922992900013924, 8.406104799942113, 9.361912699998356, 10.390130399959162, 11.3116149000125, 12.311842399998568, 13.105859500006773, 14.561056899954565, 15.507132099941373, 19.790846599964425, 21.376044199918397, 22.549886799999513, 24.341889299917966, 25.636458699940704, 26.44824009994045, 29.076733599998988, 31.121076399926096, 32.00200360000599, 33.38638299994636, 34.94618149998132, 35.83837879996281, 36.55359749996569, 37.54479899990838, 39.89921189995948, 40.97652429994196, 41.68092449998949, 42.878012700006366, 43.57649110001512, 44.43986419995781, 45.58250869996846, 47.64660550002009, 49.39414729992859, 51.47012790001463, 52.38934709993191, 53.63288079993799, 54.43652549991384, 54.860956999938935, 55.83902630000375, 57.34785689995624, 58.43206319992896, 59.76571229996625, 60.99959589994978, 62.07473809993826, 63.52061349991709, 65.49010609998368, 66.2868883999763, 67.61805089993868, 68.9223463999806, 70.28151829994749, 71.79177259991411, 73.56555699999444, 74.7058679999318, 75.97273759997915, 76.82461759995203, 77.73156480002217, 78.79845020000357, 80.66809649998322, 81.73362369998358, 82.26097559998743, 90.45744879997801, 91.53239680000115, 95.55852899991442, 94.20418479992077, 98.03640270000324, 93.27830769994762, 96.56582239991985],['right', 'left', 'space', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'space', 'right', 'left', 'left', 'right', 'left', 'space', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6198>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D710>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968DE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB67F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6208>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6C50>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6978>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6278>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6550>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6438>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB65C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB60F0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659679D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6748>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6E10>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659679358>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB66D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB63C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6A90>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB69E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6710>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB66A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB61D0>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266522D0D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6828>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6400>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266522D0D30>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2390>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2828>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2358>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2B38>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E22B0>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2C50>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2278>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2400>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2E48>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2160>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2B70>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E20B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6630>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5860>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC52B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5E10>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5048>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E2320>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5A90>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5198>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC54A8>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266597E22E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5780>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC58D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5208>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5128>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5518>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5550>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC50B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5160>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC51D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5358>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5630>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5080>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC53C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC59E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5470>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABC5BE0>],0.0199672,101.015564,[['down', 19.119403499993496], ['right', 125.17610820010304], ['left', 125.17632260010578], ['space', 125.17658470000606], ['space', 125.17672059999313], ['right', 125.17679590010084], ['left', 125.17694620008115], ['right', 125.17709570005536], ['left', 125.17724350001663], ['right', 125.17739450000226], ['left', 125.1775388000533], ['right', 125.17767620005179], ['left', 125.17780840001069], ['right', 125.17794030008372], ['left', 125.17807220004033], ['right', 125.17824500007555], ['left', 125.17833910009358], ['right', 125.17839080002159], ['left', 125.17856590007432], ['right', 125.17866100009996], ['left', 125.17875570000615], ['space', 125.17885050002951], ['right', 125.17891510005575], ['left', 125.17904680001084], ['left', 125.17922110005748], ['right', 125.17927310010418], ['left', 125.17940920009278], ['space', 125.17954500007909], ['right', 125.17969340004493], ['space', 125.1797892000759], ['right', 125.17989500006661], ['left', 125.17994659999385], ['right', 125.18007730005775], ['space', 125.18025269999634], ['right', 125.18035929999314], ['left', 125.18041180004366], ['right', 125.18055380007718], ['left', 125.18069090007339], ['right', 125.18082750006579], ['left', 125.18100189999677], ['right', 125.18109660001937], ['left', 125.18119050003588], ['right', 125.18124190007802], ['left', 125.18133500008844], ['right', 125.18146680004429], ['left', 125.18160180002451], ['right', 125.18173410010058], ['left', 125.18186720006634], ['right', 125.1819987000199], ['left', 125.18213100009598], ['space', 125.18231330008712], ['right', 125.1823785000015], ['left', 125.18251040007453], ['right', 125.18264530005399], ['left', 125.18282770004589], ['right', 125.1828797000926], ['space', 125.18301300005987], ['right', 125.18317070009653], ['left', 125.18334610003512], ['right', 125.18344390008133], ['left', 125.18349540000781], ['right', 125.1836287000915], ['space', 125.18376260006335], ['right', 125.18396270007361], ['left', 125.18401540000923], ['space', 125.18414860009216], ['right', 125.18434710009024], ['left', 125.18444310000632], ['space', 125.18449610006064], ['right', 125.18471170007251], ['left', 125.18476550001651], ['right', 125.18489770009182], ['left', 125.18503130006138], ['space', 125.18521190003958], ['right', 125.18527790007647]]
1,sean_1110,2,blue,135,0.5,1.0,1.0,cut off by trial end,[1.3220526999793947, 2.1195806999458, 1.166647799895145, 1.2367818000493571, 1.297304500010796, 0.6504978999728337, 1.040644200053066, 0.7953613999998197, 0.9742573000257835, 1.0235433999914676, 1.343409499968402, 1.143197700032033, 1.5739516000030562, 3.8024425000185147, 1.1945244999369606, 3.4406663000117987, 1.2085964999860153, 0.2468404999235645, 4.072864199988544, 0.8573282000143081, 3.7692791000008583, 1.76920079998672, 4.323591300053522, 2.38578819995746, 5.428256700048223, 1.2257453000638634, 0.8076488999649882, 6.124596899957396, 1.0529992000665516, 4.094867000007071, 1.1909821999724954, 3.7549420000286773, 1.2592041000025347, 3.0107174000004306, 1.0082511000800878, 2.731136000016704, 1.2712130999425426, 1.5816141000250354, 5.566565099987201, 1.5020062999101356, 2.9016647998942062, 2.6004730999702588, 2.0283776000142097, 5.39791790000163, 1.019288899959065, 3.4255314000183716, 2.3878326000412926, 0.90716380008962, 5.154711800045334, 0.9497953000245616, 3.298294399981387, 1.6094827000051737, 3.8630879999836907, 2.0020746000809595, 4.0664224999491125, 2.2131377999903634, 4.527869599987753, 1.4411800999660045, 3.6830616999650374, 1.678397599956952, 4.450433799996972, 1.7756577000254765, 4.351368900039233, 1.0963291000807658, 3.086722599924542, 2.490437199943699, 4.831663900054991, 1.259042700054124, 3.694050599937327, 2.625507600023411, 5.328181499964558, 1.2062015999108553, 4.927308099926449, 1.0549529999261722],[0.5466160000069067, 1.8493116999743506, 3.933861400000751, 5.084260799922049, 6.268277499941178, 7.555035499972291, 8.169004199909978, 9.203423099941574, 9.953885699971579, 10.900691399932839, 11.863915900001302, 13.15011099993717, 15.206861999933608, 14.253560799988918, 18.034121499978937, 16.745717599987984, 20.158253700006753, 22.722019999986514, 19.180032499949448, 23.214426399907097, 21.297361099976115, 25.00623669999186, 24.00118359993212, 28.24654520000331, 26.707136999932118, 32.27963399991859, 34.21918579994235, 30.694178999983706, 36.79273679992184, 34.99802349996753, 39.073885799967684, 37.82058909989428, 41.54795099992771, 40.23587899992708, 43.25258779991418, 42.77332249993924, 45.477199899964035, 46.68893219996244, 44.21183559997007, 49.786370899993926, 48.546845700009726, 51.31601279997267, 53.90644749999046, 52.03055519994814, 57.414795199991204, 55.897835599957034, 59.30344319995493, 61.70036239991896, 58.451001399895176, 63.60160229995381, 62.58857619995251, 65.8663822999224, 64.51155559998006, 68.38484949991107, 67.44475999998394, 71.55811340000946, 70.33924419991672, 74.87700959993526, 73.7380832999479, 77.41580099996645, 76.34986299998127, 80.77055169991218, 79.06534949992783, 83.4046957999235, 82.51038049999624, 85.56564749998506, 84.46107749990188, 89.28324619994964, 87.99778069998138, 91.65101279993542, 90.48835659993347, 95.8076080000028, 94.22654810000677, 99.20506760000717],['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000026654F41CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026647BB0710>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABDDCF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968DD68>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D630>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D518>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968DDD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D828>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968DFD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968DDA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABB6668>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266595FF048>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7128>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7710>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7EB8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD71D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD73C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD70B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7E48>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7940>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD76A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026654F418D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABD7978>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599095C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909978>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909B00>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599095F8>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599097B8>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599094A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909940>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909550>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665968D5F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909E80>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599092B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA860>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCADD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCACF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA908>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAF60>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659909E48>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAD30>, <psychopy.hardware.keyboard.KeyPress object at 0x00000266599091D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAEF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA470>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA940>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA518>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAE10>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA5C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA208>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA400>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA1D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAF28>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA320>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA390>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA080>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAAC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA828>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA710>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCAC88>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA748>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA780>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA128>, <psychopy.hardware.keyboard.KeyPress object at 0x000002665ABCA240>, <psychopy.hardware.keyboard.KeyPress object at 0x0000026659910F60>],132.01381,232.99728,[['down', 157.1624209000729], ['right', 257.1687825000845], ['left', 257.1689403000055], ['right', 257.16923560004216], ['left', 257.16938770003617], ['right', 257.1695266000461], ['left', 257.1696616000263], ['right', 257.1697977000149], ['left', 257.1699326999951], ['right', 257.17006820009556], ['left', 257.17020690010395], ['right', 257.1703418000834], ['left', 257.1704790000804], ['right', 257.17061310005374], ['left', 257.1707472000271], ['right', 257.1708835000172], ['left', 257.17101879999973], ['right', 257.17115380009636], ['left', 257.17129230010323], ['right', 257.1714282000903], ['left', 257.1715622000629], ['left', 257.1716582000954], ['right', 257.17179210006725], ['left', 257.1719270000467], ['right', 257.1720620000269], ['left', 257.17219569999725], ['right', 257.1723759000888], ['left', 257.17247200000565], ['left', 257.17256750003435], ['right', 257.1726196000818], ['left', 257.1727536000544], ['right', 257.172887600027], ['left', 257.1730213999981], ['right', 257.1731557000894], ['left', 257.17328990006354], ['right', 257.17342750006355], ['left', 257.1735660000704], ['right', 257.1736188000068], ['left', 257.17375270009506], ['space', 257.17389289999846], ['right', 257.17410490009934], ['left', 257.17420580005273], ['right', 257.17430150008295], ['right', 257.17440000001807], ['left', 257.1744527000701], ['right', 257.17458580003586], ['left', 257.17472040001303], ['right', 257.17489890009165], ['space', 257.17495300003793], ['left', 257.17515430005733], ['right', 257.1752078999998], ['left', 257.1753422000911], ['right', 257.1754791000858], ['left', 257.1756155000767], ['right', 257.17574960005004], ['left', 257.1759255999932], ['right', 257.17597850004677], ['left', 257.1761541001033], ['right', 257.17620990006253], ['left', 257.1763966000872], ['right', 257.1764928000048], ['left', 257.1765448000515], ['right', 257.17667810001876], ['left', 257.17681220010854], ['right', 257.1769466000842], ['left', 257.17708100005984], ['right', 257.1772148000309], ['left', 257.17734880000353], ['right', 257.1774888000218], ['left', 257.1776250000112], ['right', 257.17775890009943], ['left', 257.17789340007585], ['right', 257.17802820005454], ['left', 257.17816630005836], ['right', 257.17830170004163], ['left', 257.178481800016], ['space', 257.17853680008557]]
