,session,participant,TrialNumber,topOri,topColor,redOpacity,ran,order,keyDur,keyRT,keyName
0,2,08,1,135,red,0.5,1.0,0.0,"[1.0381445999955758, 1.6363195000449196, 6.97206079994794, 0.7230349000310525, 1.8917446000268683, 0.9703622000524774, 0.6905166000360623, 0.7834343999857083, 0.7885477999225259, 1.3930249999975786, 0.8349233999615535, 8.885826299898326, 0.8578813999192789, 0.16054340009577572, 1.7013626999687403, 1.0904332000063732, 1.9486974999308586, 1.1434046999784186, 1.932497899979353, 1.0158350999699906, 2.4008413000265136, 0.5309089999645948, 7.958530300064012, 1.202038099989295, 2.1233277999563143, 2.7109691000077873, 7.384950599982403, 2.135068199946545, 4.268772799987346, 2.078739000018686, 4.77375569997821, 0.804123800015077, 0.986124400049448, 4.802310999948531, 1.2963654999621212, 7.4025408999295905, 2.389567599981092, 9.465612899977714, 3.198130500037223, 6.997964199981652, 1.0938585000112653, 3.5937354000052437, 3.642141400021501, 5.975925000035204, 0.626574800000526, 1.120325000025332, 3.6008231999585405, 0.6454497000668198, 5.027181599987671, 3.443838300067]","[0.6669791999738663, 1.520880699972622, 2.9859687000280246, 9.902456699986942, 10.565708399983123, 12.347234499990009, 13.246926599997096, 13.835053600021638, 14.541362500051036, 15.267490400001407, 16.591215700027533, 17.323147000046447, 26.169401800027117, 27.833345499937423, 26.975277499994263, 28.60143020004034, 29.626657400047407, 31.506595300044864, 32.58113860001322, 34.4250681999838, 35.35822439996991, 37.68985630001407, 38.129888899973594, 46.049433600041084, 51.690070100012235, 53.742015399970114, 49.80673339997884, 57.13405530003365, 56.378602499957196, 60.60868760000449, 59.18800429999828, 63.86609819997102, 64.573748899973, 62.58283670002129, 67.34305180003867, 65.46783600002527, 72.81101219996344, 68.57592360000126, 77.91339040000457, 75.09744919999503, 81.9883982000174, 80.99893949995749, 84.50234260002617, 82.96443179994822, 88.82543640001677, 89.4116759999888, 88.04428829997778, 91.53413459996227, 92.05596959998365, 96.99363509996329]","['right', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'space', 'left']"
1,2,08,2,45,red,0.5,1.0,1.0,"[0.07237339997664094, 0.985528799938038, 0.8199110000859946, 3.7398362000240013, 1.4928950999164954, 3.806888599996455, 6.046752299997024, 2.2291762999957427, 4.073962799971923, 5.295502699911594, 7.241871000034735, 1.7225199999520555, 0.9880705999676138, 9.544490100000985, 1.011433899984695, 1.3323784000240266, 9.125946399988607, 0.8333928000647575, 2.7513378999428824, 2.3267815000144765, 3.5405943000223488, 4.518785399966873, 5.904336999985389, 3.234966899966821, 6.690386499976739, 3.803568399976939, 2.4468925000401214, 11.536842999979854, 1.344967299955897, 1.5879459000425413, 1.0571354000130668, 9.505140000022948, 1.8100603999337181, 6.704124299925752, 14.328215299989097, 0.7496152999810874, 13.189520900021307, 3.338700299966149, 8.298732300056145, 14.448768500005826, 3.2419261999893934, 17.643672200036235, 2.220359200029634, 8.122465600026771, 3.5293466999428347, 8.499534100061283, 1.2459611999802291]","[0.5548723000101745, 0.5987478999886662, 1.5051587999332696, 2.2002206000033766, 5.842011300032027, 8.638829999952577, 7.265053099952638, 13.244446199969389, 12.38148199999705, 16.36015950003639, 15.364537799963728, 22.49821200000588, 24.133174999966286, 21.56560360000003, 31.01845480001066, 31.761679199989885, 25.013317100005224, 34.04859449993819, 33.002723500016145, 35.660588999977335, 34.818064099992625, 38.27031339996029, 37.88541590003297, 43.71325699996669, 42.859617099980824, 49.50026240001898, 53.25405729992781, 46.927852699998766, 58.37978610000573, 59.88047039997764, 61.42784489993937, 55.59736569994129, 65.04122290003579, 66.74758510000538, 59.629294499987736, 73.89888979995158, 62.437798199942335, 75.56449949997477, 78.82242799992673, 73.4657810999779, 87.82346979994327, 74.59729009994771, 92.14048079994973, 87.07562769996002, 95.06832510000095, 90.99322009994648, 99.38572160003241]","['left', 'right', 'left', 'space', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
2,2,08,3,45,red,0.5,1.0,2.0,"[1.2768725999630988, 1.3632374999579042, 2.9183194000506774, 0.7686096000252292, 0.8188975999364629, 0.6809525999706239, 1.4802852999418974, 14.097225600038655, 0.75500230002217, 1.271537599968724, 2.369547399925068, 1.078206199919805, 1.2759076999500394, 0.5995672000572085, 0.6026784999994561, 3.755370300030336, 0.48359920002985746, 1.2982067000120878, 2.55138740001712, 1.1454038999509066, 0.13079670001752675, 1.567147699999623, 1.786488899961114, 2.1181976000079885, 1.7135343999834731, 1.3244141999166459, 1.5388710000552237, 0.9949214000953361, 0.7592339999973774, 31.882136399974115, 0.16034429997671396, 1.6540585000766441, 1.0774295999435708, 1.5417283999267966, 1.0892381999874488, 3.0208364999853075, 1.5519624000880867, 0.7999995000427589, 0.4968706000363454, 3.5158784999512136, 0.7937118000118062, 0.9315639999695122, 0.9721641999203712, 1.4728457999881357]","[0.5344732999801636, 1.6821959000080824, 2.9267150999512523, 5.740838299971074, 6.447361500002444, 7.162650699960068, 7.7527233000146225, 9.150231099920347, 23.178337099961936, 23.84236010001041, 25.03692250000313, 27.324944699998014, 28.344116499996744, 29.50872389995493, 30.067763899918646, 30.71932619996369, 34.368933699908666, 34.798319799941964, 35.942446299945004, 38.503513999981806, 40.62673909997102, 39.533210299909115, 41.01334169995971, 42.76516429998446, 44.78572379995603, 46.431826399988495, 47.65718969993759, 49.088280899915844, 50.01368829992134, 50.61999769997783, 83.39047049998771, 82.4497992999386, 84.08988310000859, 85.11735429998953, 86.54040019994136, 87.5225321999751, 90.5109978999244, 91.96759079990443, 92.71639959991444, 93.11155789997429, 96.57467609993182, 97.27798839996103, 98.11718579998706, 99.0044893999584]","['right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'space', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right']"
3,2,08,4,135,red,0.5,1.0,3.0,"[0.5752469999715686, 0.9675348999444395, 2.859640600043349, 0.868116500088945, 0.9623265999834985, 4.217774600023404, 0.8580549000762403, 0.9211083000991493, 1.5811526000034064, 2.0864604000234976, 1.2205416999058798, 1.425828699953854, 1.5253082000417635, 2.343757300055586, 1.58004659996368, 1.5266382000409067, 2.8398169999709353, 1.4426056999946013, 1.5247219000011683, 1.1556256999028847, 1.6872308999300003, 1.128451400087215, 2.015598600031808, 3.1918352000648156, 4.273900800035335, 0.6065539000555873, 3.5856602999847382, 0.763343199971132, 5.3269196000183, 0.9554602999705821, 2.4653802999528125, 2.593765199999325, 1.144294900004752, 1.055168699938804, 1.0806378000415862, 3.0069072000915185, 0.7093117999611422, 4.2236348000587896, 0.6881454000249505, 0.874459300073795, 1.633269999991171, 1.2344331999775022, 3.336958199972287, 0.7160044000484049, 1.25654040009249, 3.9043757000472397, 8.170866500004195, 10.193618400022388, 3.7065392000367865, 3.231156700057909, 2.74103150004521, 8.914581099990755, 2.4147428000578657, 0.5602900000521913, 0.20539330004248768]","[0.36537250003311783, 0.8048083001049235, 1.7188337000552565, 4.470939000020735, 5.246685300022364, 6.108942600083537, 10.248853099998087, 11.037839600001462, 11.894706799997948, 13.39958490000572, 15.437437800108455, 16.549684700090438, 17.90339460002724, 19.305928300018422, 21.533189800102264, 23.00039150007069, 24.39804850006476, 27.103073100093752, 28.44433610001579, 29.8527224001009, 30.888283400097862, 32.51636000000872, 33.537650900078006, 35.44378740002867, 38.561390900053084, 42.79129910003394, 43.335386700113304, 46.773813800071366, 47.42839590006042, 52.78510240011383, 53.64024930004962, 56.03612140007317, 58.536573000019416, 59.594023700105026, 60.54845710005611, 61.51668100000825, 64.44085740006994, 65.02298020001035, 69.26593380002305, 69.86546400003135, 70.72387700004037, 73.57250260002911, 72.25678210007027, 75.53573220001999, 76.22786250000354, 74.6567566000158, 78.45887690002564, 77.37367360002827, 86.58089560002554, 90.23110390000511, 93.42915390001144, 88.82661440002266, 97.62139510002453, 99.9275807000231, 100.49899520003237]","['left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'left', 'right', 'space', 'left', 'right', 'space', 'right', 'right', 'left', 'space', 'right', 'left', 'space', 'space']"
