,session,participant,TrialNumber,topOri,topColor,redOpacity,ran,order,keyDur,keyRT,keyName
0,1,sean_1110,1,135,red,0.5,1.0,0.0,"[1.1383961000246927, 0.5472666999557987, 0.9508654000237584, 0.5346238999627531, 1.2317181000253186, 1.2018488999456167, 1.5307433999842033, 0.9943760000169277, 1.0375973000191152, 0.9533735000295565, 1.0083973999135196, 0.8372622999595478, 1.4599781999131665, 0.9041400999994949, 4.271460699965246, 1.6441257999977097, 1.1613386000972241, 0.9385031999554485, 0.968851700075902, 0.6826034999685362, 2.7320982000092044, 2.085712199914269, 0.831663400051184, 1.415328499977477, 1.5840401999885216, 0.9092897999798879, 0.49272059998475015, 0.9692759000463411, 2.27706960006617, 1.1145321000367403, 0.7474538000533357, 1.1872593000298366, 0.6518205999163911, 0.8822618999984115, 1.2027780000353232, 2.0814548999769613, 1.7956916999537498, 2.063223300036043, 0.842625999939628, 1.2041330999927595, 0.8476536000380293, 0.4305416001006961, 1.0545982000185177, 1.5428418999072164, 1.1504340999526903, 1.3819885000120848, 1.3006659999955446, 1.110473299981095, 1.4407438000198454, 1.9967272999929264, 0.8067004999611527, 1.3882346999598667, 1.2926906000357121, 1.3896139999851584, 1.532814500038512, 1.7955197000410408, 1.0985303999623284, 1.202992600039579, 0.8836941999616101, 0.9754685000516474, 1.0913173999870196, 0.7527439999394119, 1.0752053000032902, 0.5406180999707431, 7.505686599994078, 1.073031699983403, 1.7854246000060812, 1.0416532000526786, 3.8581404000287876, 0.6262432999210432, 6.426802400033921, 3.918027500039898]","[0.6589954999508336, 1.7900087999878451, 2.385181099991314, 3.993884600000456, 4.519712499924935, 5.743091500014998, 6.922992900013924, 8.406104799942113, 9.361912699998356, 10.390130399959162, 11.3116149000125, 12.311842399998568, 13.105859500006773, 14.561056899954565, 15.507132099941373, 19.790846599964425, 21.376044199918397, 22.549886799999513, 24.341889299917966, 25.636458699940704, 26.44824009994045, 29.076733599998988, 31.121076399926096, 32.00200360000599, 33.38638299994636, 34.94618149998132, 35.83837879996281, 36.55359749996569, 37.54479899990838, 39.89921189995948, 40.97652429994196, 41.68092449998949, 42.878012700006366, 43.57649110001512, 44.43986419995781, 45.58250869996846, 47.64660550002009, 49.39414729992859, 51.47012790001463, 52.38934709993191, 53.63288079993799, 54.43652549991384, 54.860956999938935, 55.83902630000375, 57.34785689995624, 58.43206319992896, 59.76571229996625, 60.99959589994978, 62.07473809993826, 63.52061349991709, 65.49010609998368, 66.2868883999763, 67.61805089993868, 68.9223463999806, 70.28151829994749, 71.79177259991411, 73.56555699999444, 74.7058679999318, 75.97273759997915, 76.82461759995203, 77.73156480002217, 78.79845020000357, 80.66809649998322, 81.73362369998358, 82.26097559998743, 90.45744879997801, 91.53239680000115, 95.55852899991442, 94.20418479992077, 98.03640270000324, 93.27830769994762, 96.56582239991985]","['right', 'left', 'space', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'space', 'right', 'left', 'left', 'right', 'left', 'space', 'right']"
1,1,sean_1110,2,135,red,0.5,1.0,1.0,"[1.3220526999793947, 2.1195806999458, 1.166647799895145, 1.2367818000493571, 1.297304500010796, 0.6504978999728337, 1.040644200053066, 0.7953613999998197, 0.9742573000257835, 1.0235433999914676, 1.343409499968402, 1.143197700032033, 1.5739516000030562, 3.8024425000185147, 1.1945244999369606, 3.4406663000117987, 1.2085964999860153, 0.2468404999235645, 4.072864199988544, 0.8573282000143081, 3.7692791000008583, 1.76920079998672, 4.323591300053522, 2.38578819995746, 5.428256700048223, 1.2257453000638634, 0.8076488999649882, 6.124596899957396, 1.0529992000665516, 4.094867000007071, 1.1909821999724954, 3.7549420000286773, 1.2592041000025347, 3.0107174000004306, 1.0082511000800878, 2.731136000016704, 1.2712130999425426, 1.5816141000250354, 5.566565099987201, 1.5020062999101356, 2.9016647998942062, 2.6004730999702588, 2.0283776000142097, 5.39791790000163, 1.019288899959065, 3.4255314000183716, 2.3878326000412926, 0.90716380008962, 5.154711800045334, 0.9497953000245616, 3.298294399981387, 1.6094827000051737, 3.8630879999836907, 2.0020746000809595, 4.0664224999491125, 2.2131377999903634, 4.527869599987753, 1.4411800999660045, 3.6830616999650374, 1.678397599956952, 4.450433799996972, 1.7756577000254765, 4.351368900039233, 1.0963291000807658, 3.086722599924542, 2.490437199943699, 4.831663900054991, 1.259042700054124, 3.694050599937327, 2.625507600023411, 5.328181499964558, 1.2062015999108553, 4.927308099926449, 1.0549529999261722]","[0.5466160000069067, 1.8493116999743506, 3.933861400000751, 5.084260799922049, 6.268277499941178, 7.555035499972291, 8.169004199909978, 9.203423099941574, 9.953885699971579, 10.900691399932839, 11.863915900001302, 13.15011099993717, 15.206861999933608, 14.253560799988918, 18.034121499978937, 16.745717599987984, 20.158253700006753, 22.722019999986514, 19.180032499949448, 23.214426399907097, 21.297361099976115, 25.00623669999186, 24.00118359993212, 28.24654520000331, 26.707136999932118, 32.27963399991859, 34.21918579994235, 30.694178999983706, 36.79273679992184, 34.99802349996753, 39.073885799967684, 37.82058909989428, 41.54795099992771, 40.23587899992708, 43.25258779991418, 42.77332249993924, 45.477199899964035, 46.68893219996244, 44.21183559997007, 49.786370899993926, 48.546845700009726, 51.31601279997267, 53.90644749999046, 52.03055519994814, 57.414795199991204, 55.897835599957034, 59.30344319995493, 61.70036239991896, 58.451001399895176, 63.60160229995381, 62.58857619995251, 65.8663822999224, 64.51155559998006, 68.38484949991107, 67.44475999998394, 71.55811340000946, 70.33924419991672, 74.87700959993526, 73.7380832999479, 77.41580099996645, 76.34986299998127, 80.77055169991218, 79.06534949992783, 83.4046957999235, 82.51038049999624, 85.56564749998506, 84.46107749990188, 89.28324619994964, 87.99778069998138, 91.65101279993542, 90.48835659993347, 95.8076080000028, 94.22654810000677, 99.20506760000717]","['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space']"
2,1,sean_1110,3,45,red,0.5,1.0,2.0,"[4.171611899975687, 2.2199886000016704, 2.6089201000286266, 2.658582800067961, 1.518945699906908, 1.1141965999267995, 1.2834947999799624, 0.44461639993824065, 0.3758602000307292, 1.8959009000100195, 2.3119305999716744, 2.314679199946113, 1.5414954998996109, 1.2951300999848172, 2.576277800020762, 1.342790100025013, 2.568047200096771, 1.1375878000399098, 1.629054700024426, 2.080335999955423, 1.0031268999446183, 1.0711528999963775, 1.1377355000004172, 1.8142981000710279, 1.3866140999598429, 2.1456448000390083, 1.5200702999718487, 0.8976409001043066, 1.0090485999826342, 0.9857320000883192, 2.116591400001198, 2.082639200030826, 1.599340399960056, 2.2496881999541074, 1.5224394999677315, 2.2852972000837326, 0.49390120001044124, 2.459760500001721, 0.9954383000731468, 0.40255709993653, 1.4409860000014305, 0.18109319999348372, 0.5384512000018731, 0.4911341000115499, 0.9377053000498563, 2.310672500054352, 0.11593480000738055, 1.1933461000444368, 2.07931900001131, 1.6999617000110447, 0.5571006999816746, 0.37354790000244975, 0.7775585999479517, 1.0903887000167742, 2.877609199960716, 2.8932430000277236, 1.6425482999766245, 2.273205199977383, 4.012636900064535, 2.9532766999909654, 2.876426599919796, 0.2859497000463307]","[1.0468769000144675, 5.199957099976018, 7.411775800050236, 9.988529999973252, 12.639946000068448, 14.130361700081266, 15.237026500049978, 16.48708870005794, 17.059225999983028, 17.409049000008963, 19.300856700050645, 21.59143180004321, 23.88818940008059, 25.418188499985263, 26.653504900052212, 29.21999999997206, 30.570065599982627, 33.108324100030586, 34.20642559998669, 35.80370460008271, 37.93721510004252, 38.985167799983174, 40.051346600055695, 41.142013799981214, 42.9929161000764, 44.374913900042884, 46.48135810007807, 47.993621699977666, 48.868021900067106, 49.88476729998365, 50.82672710006591, 52.890611900016665, 54.92371230002027, 56.513306500040926, 58.73086830007378, 60.21102529997006, 62.44511790003162, 62.9167318000691, 65.45722049998585, 66.44492070004344, 66.86737270001322, 68.29517840000335, 68.41003190004267, 68.90338230005, 69.69893910002429, 70.61051889997907, 72.9985395000549, 72.90706430003047, 74.08020540000871, 76.14663229999132, 77.83111380005721, 78.42885779996868, 78.90154760004953, 79.67309810000006, 80.75537240004633, 83.58162770001218, 86.45592370000668, 88.09236230002716, 90.35552219999954, 94.37156830006279, 97.3029851000756, 100.16806659998838]","['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
3,1,sean_1110,4,45,red,0.5,1.0,3.0,"[0.7530977999558672, 0.8199697999516502, 0.9336023000068963, 1.3140075999544933, 0.8648355000186712, 0.8349352000514045, 0.9620348999742419, 0.8218753000255674, 2.7173649999313056, 1.0888172999257222, 0.87762639997527, 1.917196900001727, 1.1172699000453576, 1.4940408000256866, 2.0628453999524936, 2.1279491999885067, 2.465206200024113, 2.9932955000549555, 2.439961399999447, 1.655934900045395, 1.2461108000716195, 1.0711753000505269, 1.6888508999254555, 1.5849900000030175, 2.0690067000687122, 1.1737393999937922, 0.7903702999465168, 0.6912685000570491, 1.9033388000680134, 1.5359952000435442, 1.484867800027132, 1.4665314999874681, 1.3786394000053406, 1.4909560999367386, 1.1020411000354216, 0.4878805000334978, 1.3266903000185266, 1.8518861000193283, 0.7902528999838978, 0.6887094000121579, 1.631554099963978, 2.190870799939148, 1.2175748000154272, 1.08619419997558, 0.7468239999143407, 0.9522121000336483, 1.3860070999944583, 0.4480350000085309, 1.6296248999424279, 1.391864600009285, 3.011310299974866, 1.8324194999877363, 1.6223547999979928, 2.7511898999800906, 0.6209238999290392, 1.869837100035511, 4.8664752000477165, 1.6348068999359384, 5.713610799983144, 1.6724677999736741, 6.96437440009322, 1.8479546000016853, 6.659480300033465]","[0.682395700016059, 1.5835865000262856, 2.4198475999291986, 3.4209256999893114, 5.195646199979819, 5.907970299944282, 6.748779000015929, 7.706519500003196, 8.95922730001621, 11.637402500025928, 12.754138099960983, 13.65248829999473, 15.60276649997104, 16.715035500004888, 18.182650099974126, 20.20731840003282, 22.299918000004254, 24.74924099992495, 27.725930299959145, 30.174739599926397, 31.808914999943227, 33.05909829994198, 34.10492770001292, 35.79625919996761, 37.36154109996278, 39.420756999985315, 40.61214460001793, 41.43221789994277, 42.10840509994887, 43.98871649999637, 45.481620499980636, 46.96121450001374, 48.41821999999229, 49.743079100036994, 51.197498699999414, 52.324924499960616, 53.26199689996429, 54.58205369999632, 56.44326460000593, 57.277469699969515, 57.93502289999742, 59.51986290002242, 61.668077099951915, 62.91330100002233, 64.22873550001532, 64.99188029998913, 65.85855759994593, 67.55422209994867, 67.99004850001074, 69.63333530002274, 73.43753450002987, 76.43567070004065, 78.24431889993139, 79.83939179999288, 82.6357788000023, 84.4690808999585, 83.22288739995565, 88.06450740003493, 86.38606549997348, 92.04827739996836, 89.64908799994737, 96.63283789996058, 93.71338999993168]","['right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
