session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys
1,03,1,red,45,0.5,1.0,0.0,cut off by trial end,[7.88223469996592, 5.390397000010125, 0.42167130002053455, 0.056347500008996576, 2.288617999991402, 4.5084908999851905, 11.756406500004232, 5.882893800036982, 5.460445900040213, 46.187772499979474],[0.8139583999873139, 9.803857499966398, 17.86808599997312, 18.292308799980674, 18.731105599959847, 21.10683419997804, 25.8257842999883, 39.498564299952704, 46.74577409995254, 54.374878000002354],['left', 'left', 'left', 'space', 'left', 'space', 'left', 'left', 'left', 'space'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF434481D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF4485EA90>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF4485EEB8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435B9A20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435B9630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435B94E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435B9908>],0.0419357,101.03677,[['right', 187.14628629997605], ['space', 190.76125549996505], ['return', 198.53461400000378], ['space', 217.40683310001623], ['return', 217.40728240000317], ['right', 219.1554755999823], ['right', 223.10266859998228], ['space', 228.29325609997613], ['return', 228.2936470999848], ['space', 229.89927910000551], ['space', 233.89630939997733], ['space', 238.58707629999844], ['return', 238.58756040001754], ['left', 241.27090940001654], ['left', 242.91828410001472], ['left', 245.4170768999611], ['left', 253.0409946999862], ['return', 253.04168560000835], ['left', 359.123466799967], ['left', 359.1238793999655], ['left', 359.1241653999896], ['space', 359.12444980000146], ['left', 359.1247750999755], ['space', 359.12505939998664], ['left', 359.12600859999657], ['left', 359.1262928000069], ['left', 359.1265676000039], ['space', 359.1270951000042]]
1,03,2,blue,45,0.5,1.0,1.0,cut off by trial end,[0.12039309996180236, 2.106134800007567, 17.000436900008935, 45.19229279999854, 27.62008830002742],[4.228389199997764, 4.360651599999983, 9.571442699991167, 27.705068800016306, 72.94318259996362],['left', 'left', 'right', 'left', 'space'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF44841AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF44841D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF434486A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF44841160>],139.47102,240.4654,[['return', 398.5279076999868], ['left', 498.551184299984], ['left', 498.5515871999669], ['right', 498.55187239998486], ['left', 498.5521475999849], ['space', 498.55243199999677]]
1,03,3,blue,135,0.5,1.0,2.0,cut off by trial end,[0.11954939999850467, 0.977430600032676, 4.998705799982417, 1.102500599983614, 0.12239279999630526, 8.35973039997043, 9.268016499991063, 5.371610400034115, 4.08046170003945, 6.288638899975922, 1.7550902999937534, 2.6715136999846436, 1.8852121999952942, 2.6420131999766454, 2.162432099983562, 3.9715324999997392, 5.626239400007762, 2.2384149999707006, 4.632144899980631, 6.30794580001384, 3.3931518999743275, 0.45781589997932315],[10.820513400016353, 23.748609000002034, 24.711941800022032, 29.586201300029643, 38.66964730003383, 30.588378400017973, 38.891347100026906, 48.074417099996936, 53.40215169999283, 57.47045980003895, 63.72906520002289, 65.37986610003281, 67.9758324000286, 69.78356100001838, 72.35415860003559, 74.43388220004272, 78.3329958000104, 83.88000460003968, 86.08542260003742, 90.62097769998945, 96.8804449000163, 100.24827350000851],['right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A40B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A42E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF4485EC18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448518>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF44841198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF4485EF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4A20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF43448208>],275.64816,376.6424,[['return', 534.7161245999741], ['right', 634.7290670999791], ['left', 634.7294668999966], ['right', 634.7296245999751], ['left', 634.730009299994], ['right', 634.7304072999978], ['left', 634.7308458999614], ['left', 634.7311176999938], ['right', 634.7315293999854], ['left', 634.7323942999938], ['right', 634.732817000011], ['left', 634.7332045999938], ['right', 634.7335913999705], ['left', 634.7339733999688], ['right', 634.7343536000117], ['left', 634.7347350000055], ['right', 634.7351151999901], ['left', 634.7355058999965], ['right', 634.7358965000021], ['left', 634.7362785000005], ['right', 634.7366639999673], ['left', 634.7370433000033], ['right', 634.9894214000087]]
1,03,4,red,135,0.5,1.0,3.0,cut off by trial end,[0.33710309996968135, 1.8724789000116289, 2.7494913000264205, 2.0137768000131473, 2.7369510999997146, 4.198221000027843, 0.11921760003315285, 4.055211300030351, 0.566016299999319, 2.0630824000108987, 5.336956800019834, 3.2255757999955676, 4.226269999984652, 6.35057719994802, 2.788851000019349, 5.626485800021328, 3.5262282000039704, 2.622084500035271, 4.902544600015972, 2.2417158000171185, 14.97135760000674, 2.226548400009051, 3.3175081000081263, 2.925859600014519, 3.9205027999705635, 3.3161350999725983, 2.7260023999842815, 3.3336852999636903, 1.1640644999570213],[1.868964200024493, 2.3812773000099696, 4.178235900006257, 6.920523700013291, 8.864905500027817, 11.557156700000633, 15.764341400004923, 15.664850300003309, 20.11597540002549, 20.407196199987084, 22.43506059999345, 27.758792800013907, 30.852797600033227, 35.00350610003807, 41.291517800011206, 44.05416739999782, 49.653135400032625, 53.15293169999495, 55.718603699991945, 60.5520414999919, 62.897510699986015, 77.8125902999891, 80.033637000015, 83.26094790000934, 86.21059580001747, 90.61369610001566, 93.82133350003278, 96.25525650003692, 99.56884260004153],['left', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'space', 'left', 'right', 'left', 'space', 'left', 'space', 'left', 'space', 'left', 'space', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF432FAEB8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435A4C50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C44E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4860>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF432FAF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C47F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C49B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4F98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C43C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF432FA518>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C46D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C40B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C48D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF435C4898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001CF4345D940>],408.82565,509.82013,[['return', 667.8880915999762], ['left', 767.9065964999609], ['left', 767.907164299977], ['right', 767.9073574999929], ['left', 767.907759899972], ['right', 767.9081533999997], ['left', 767.9085375000141], ['right', 767.9089194000117], ['left', 767.9091961999657], ['space', 767.9095913000056], ['left', 767.9097889999975], ['right', 767.9101763999788], ['left', 767.9105570999673], ['right', 767.9109418999869], ['left', 767.9113242999883], ['right', 767.9117050999776], ['space', 767.9120950999786], ['left', 767.9125841999776], ['space', 767.9129764999961], ['left', 767.9134303000174], ['right', 767.9138114000089], ['left', 767.9143193999771], ['space', 767.9144725999795], ['left', 767.9149230999756], ['space', 767.915313799982], ['left', 767.9159490999882], ['space', 767.916230599978], ['left', 767.916415499989], ['space', 767.9168005000101], ['left', 767.917259400012]]
