session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,Flag
1,JH,1,blue,45,0.5,1.0,0.0,[0.928474099986488, 0.9662015999929281, 1.2422179999994114, 1.4986320000025444, 1.4783670999895548, 1.5301300999999512, 1.302111099998001, 1.224532399995951, 1.5071477000019513, 1.410654199993587, 3.292533400002867, 1.252991800007294, 2.902047700001276, 1.3583392000000458, 1.5741971999959787, 2.012239999996382, 1.1151915999944322, 1.0848417000088375, 0.9653598999866517, 1.3746067000029143, 1.5074803000024986, 1.773014400008833, 0.9876328999962425, 1.0561864000046626, 1.1683421000052476, 1.2390164999960689, 0.86606380000012, 2.003230300004361, 1.1950499000085983, 0.9883177000010619, 0.8625236000079894, 1.4805424000078347, 0.857818699994823, 1.2668587000080151, 1.8436447999993106, 0.7382630999927642, 0.31652089999988675, 1.0660341000038898, 1.1354148000100395, 2.3876801999867894, 0.2153200999891851, 1.786379900004249, 1.489143700004206, 1.4531876999972155, 1.0570606000110274, 0.7449385999934748, 1.6533533000038005, 1.0407727999991039, 2.436576599997352, 0.09909370000241324, 1.0249503000086406, 1.4322092999937013, 0.7724871999962488, 1.0978433999989647, 0.819686200004071, 1.1553419999981998, 1.1644608999922639, 0.5725632999965455, 0.7604667999985395, 0.9951490000094054, 1.9547731000056956, 1.2151955000008456, 1.2442440000013448, 1.2974270000122488, 1.3706510000047274, 1.3738261999969836, 1.3772417000000132, 0.6394781000126386, 1.5714415999973426, 1.3349463000049582, 1.4450601999997161, 3.186681499995757, 0.595547600009013, 0.8387125000008382],[1.213202500002808, 2.1130324999976438, 2.987976599993999, 4.202333499997621, 5.689214500001981, 7.160124100002577, 8.61103159999766, 9.871858500002418, 11.018134999991162, 12.493985199995223, 13.826382100000046, 17.0769367999892, 18.201095299998997, 23.451239899994107, 24.786784399999306, 26.300558599992655, 28.271507500001462, 29.32390829999349, 30.364699600002496, 31.26653519998945, 32.590630499995314, 34.05023509998864, 35.80193000000145, 36.73745659999258, 37.777423499996075, 38.90172110000276, 40.11319969999022, 40.92225699999835, 42.92006369998853, 44.087252999990596, 45.062554499992984, 45.91934959999344, 47.62939780000306, 48.43551359999401, 49.623827199990046, 51.44921449999674, 52.26120860000083, 53.79476799999247, 54.85661419999087, 55.941479200002505, 58.379743500001496, 58.5246133999899, 60.24983699999575, 61.71749579999596, 63.06807919999119, 64.08434970000235, 64.8094393999927, 66.43310129999008, 67.43297449999955, 69.88523459999124, 69.99659939999401, 70.98236609999731, 72.39552849999745, 73.09100760000001, 74.21719339999254, 75.02360739999858, 76.14882139999827, 77.27083389999461, 79.2815785999992, 79.95622149998962, 80.88002749999578, 82.79619149999053, 83.96523029998934, 85.14016299998912, 86.38729849999072, 87.72274749999633, 89.07707539999683, 90.40615109998907, 91.01214069999696, 92.57396049999807, 93.87635559999035, 95.28780859999824, 98.4627058999904, 99.07342649999191],['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'left', 'right', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82BE0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82A20>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82B70>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82748>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82F60>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82940>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82898>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60BE0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60630>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60A58>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60C18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A822E8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60F98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60198>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60C50>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A82320>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B609E8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A892B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A892E8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89128>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89048>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A897B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A896A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60D30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60B70>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51860>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A765C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A766D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A89710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A766A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76518>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51240>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B240>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B630>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B860>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BBA8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B278>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A765F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BC88>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BE80>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B5F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B3C8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906A76278>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BDD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BB38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B9B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B438>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BE10>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B1D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B080>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BEF0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B048>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B8D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B588>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BF98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6BBE0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B6B390>],0.0913301,101.08659,[['right', 528.3158180000028], ['left', 528.3160303000041], ['right', 528.3165518000023], ['left', 528.3170869000023], ['right', 528.3176311999996], ['left', 528.3182063999993], ['right', 528.3187819000013], ['left', 528.3193576000049], ['right', 528.3199247000011], ['left', 528.3205062999914], ['right', 528.3210581000021], ['left', 528.3216219000024], ['right', 528.322185099998], ['left', 528.3227689999912], ['right', 528.3233254999941], ['left', 528.3238723999966], ['right', 528.3244401999982], ['left', 528.325019099997], ['right', 528.3256396999932], ['left', 528.3262039999972], ['right', 528.3267655999953], ['left', 528.3273264000018], ['right', 528.3278942000034], ['left', 528.3284499000001], ['right', 528.3290225999954], ['left', 528.3295786999952], ['right', 528.3301429999992], ['left', 528.3307534999913], ['right', 528.3313632999925], ['left', 528.3319484999956], ['right', 528.3325056000031], ['left', 528.3331345000042], ['space', 528.3336738999933], ['left', 528.3345243999938], ['right', 528.3346938000032], ['space', 528.3352034999989], ['right', 528.335846300004], ['space', 528.3366661000036], ['right', 528.337105300001], ['left', 528.3372725999943], ['right', 528.3378069000028], ['right', 528.3387948000018], ['left', 528.3389905999938], ['right', 528.3396065999987], ['left', 528.3402282000025], ['space', 528.3408486999979], ['right', 528.3415514999942], ['space', 528.3421127000038], ['left', 528.3427588999912], ['right', 528.3433173999947], ['right', 528.344121999995], ['left', 528.344609199994], ['right', 528.3447779999988], ['left', 528.3453141999926], ['space', 528.3458588999929], ['right', 528.3467710999976], ['left', 528.3469390999962], ['right', 528.3474839999981], ['space', 528.3480375999934], ['space', 528.3489467000036], ['left', 528.3491550000035], ['right', 528.3497576999944], ['left', 528.3503036000038], ['space', 528.3508448999928], ['right', 528.3514780999976], ['left', 528.352029200003], ['right', 528.352582099993], ['left', 528.3531319000031], ['right', 528.3536770999926], ['left', 528.3542216999922], ['right', 528.3547607999935], ['left', 528.3553056999954], ['right', 528.3558449999982], ['left', 528.3563926999923], ['space', 528.3572009999916], ['right', 528.3574034000048]],--
1,JH,2,red,135,0.5,1.0,1.0,[0.5516322999901604, 0.5580474000016693, 0.6388475000130711, 2.6471122999937506, 0.872330600002897, 1.6656442999956198, 1.1254234999942128, 1.2924992999905953, 1.5389483000035398, 1.2284405999962473, 1.2219757000129903, 2.5999233000038657, 2.4267281999927945, 1.4568977000017185, 1.141059799992945, 0.8198230999987572, 1.2008522999967681, 2.249315699998988, 1.4590195000055246, 1.0540042000066023, 0.9556828999920981, 2.8226147000095807, 0.48526610000408255, 2.1351441999868257, 2.3580854999891017, 2.7010590999998385, 1.4211723999906098, 0.9542302999907406, 2.9216452999971807, 4.570582500004093, 2.9942322999995667, 1.435603899997659, 1.6406205000093905, 0.8780509999924107, 2.5066119999974035, 1.4270671000122093, 1.5472723999992013, 1.134305100000347, 1.0154992000025231, 1.0805355000047712, 0.9168846999964444, 1.4235667000029935, 1.4439776000072015, 1.2745831000065664, 2.8033696000056807, 1.245566699988558, 1.2038108999986434, 2.5823662000038894, 1.168504400004167, 1.3976554999971995, 2.165124499995727, 1.50338210001064, 1.5797769000055268, 2.3650949000002583, 1.955419999998412, 1.106883900007233, 1.4301781999965897, 2.4286687999992864, 2.0229326999979094, 2.1017539000022225, 1.3127233999985037, 0.8870951999997487],[0.9222083000058774, 1.4435446999996202, 2.0056273999944096, 2.5992051000066567, 6.098885100000189, 6.9087505000061356, 8.552924300005543, 9.61513570000534, 10.880414200000814, 12.345002700007171, 13.550134599994635, 14.67769959999714, 17.230601600007503, 19.59861620000447, 21.026775000005728, 22.03782179999689, 23.03977630000736, 24.15190700000676, 26.36944599999697, 27.768884599994635, 28.787218500001472, 29.69206299999496, 33.01434490000247, 33.482749700007844, 35.66682110000693, 37.99627970000438, 40.62081000000762, 42.05910090000543, 42.92542640000465, 45.82389359999797, 50.350654099995154, 53.29075070000545, 54.66291499999352, 56.25251930000377, 56.98910720000276, 59.42981859999418, 60.75784239999484, 62.288687000007485, 63.341712800000096, 64.31270439999935, 65.33372470000177, 66.20630049999454, 67.56012419999752, 68.97439699999813, 70.18499369999336, 72.9469950000057, 74.10155130000203, 75.26032950000081, 77.76554510000278, 78.87182430000394, 80.20849210000597, 82.30926959999488, 83.75327169999946, 85.29131830000551, 87.59665669999958, 89.51706579999882, 90.56114510000043, 91.96997220000776, 94.32832450000569, 96.30170830000134, 98.31624020000163, 99.58999829999811],['right', 'space', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51B38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51B00>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51D30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51198>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51898>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51E48>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51F28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60B38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B607B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60EB8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60F60>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60E80>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B518D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AA58>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A0B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A208>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B51C18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A390>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B60F28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A320>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A080>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A518>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A470>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A5C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A5F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A588>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A898>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A860>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A9E8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A978>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AAC8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AB38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AA90>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7ABA8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AC18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AC50>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7ACC0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7ADD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AD30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AE80>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AEB8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AE48>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AF60>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AFD0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AF98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A198>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AD68>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7AB70>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B7A278>, <psychopy.hardware.keyboard.KeyPress object at 0x0000020906B65F98>],122.35594,223.34952,[['right', 650.5805623999913], ['space', 650.5807765999925], ['left', 650.581708999991], ['space', 650.5818806000025], ['left', 650.5827970999962], ['right', 650.5829641000018], ['left', 650.5835165000026], ['right', 650.5840844000049], ['left', 650.5846459000022], ['right', 650.5852137000038], ['left', 650.5857830000023], ['right', 650.5863436999934], ['left', 650.5869125000027], ['right', 650.5874747999915], ['left', 650.5880713999941], ['space', 650.5886393999972], ['left', 650.5894911999931], ['right', 650.5896612999932], ['left', 650.5902133999916], ['right', 650.5907302999985], ['left', 650.5912876999937], ['space', 650.5918679000024], ['right', 650.5927635999979], ['left', 650.5929332999949], ['right', 650.5938215999922], ['left', 650.5939947000006], ['right', 650.5945875000034], ['left', 650.5955171999958], ['right', 650.5956922000041], ['left', 650.5962656000047], ['right', 650.5969427999953], ['left', 650.5976269999956], ['right', 650.5982999999978], ['left', 650.5991174999945], ['right', 650.5997948000004], ['left', 650.6004764999961], ['right', 650.6012340000016], ['left', 650.6019397999917], ['right', 650.6026077999995], ['left', 650.6032883000007], ['right', 650.6042479000025], ['left', 650.6049452000007], ['right', 650.6058456000028], ['left', 650.6066941000026], ['right', 650.6073283000005], ['left', 650.6081084000034], ['right', 650.6091644999979], ['left', 650.610030900003], ['right', 650.6107054000022], ['left', 650.6112302999973], ['right', 650.6118235000031], ['left', 650.6123914999916], ['right', 650.6130492999946], ['left', 650.613608700005], ['right', 650.6141962999973], ['left', 650.6147801000043], ['right', 650.6153346999927], ['left', 650.6158976000006], ['right', 650.6164564999926], ['left', 650.6170281999948], ['right', 650.6175817000039], ['left', 650.618203799997]],cut off by trial end
