session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,Flag
3,03,1,blue,45,0.5,1.0,0.0,[2.3413695000344887, 2.5220160000026226, 2.065392900025472, 1.733478499983903, 1.1338468000176363, 0.3553609999944456, 3.0242156999884173, 0.277445700019598, 4.571172500029206, 1.652586699987296, 2.213060099980794, 3.489549500052817, 1.021914699987974, 3.1171964000095613, 1.5338947999989614, 1.2915746999788098, 1.3308871000190265, 2.391573100001551, 1.5749727999791503, 1.535789499990642, 2.3587517000269145, 0.34447870001895353, 4.181352000043262, 3.0909958999836817, 3.110754100023769, 2.087183099996764, 1.9108131999964826, 1.9796879999921657, 0.19523599999956787, 3.972532899992075, 1.2348542000399902, 0.21915320004336536, 0.26623389997985214, 1.9874697000486776, 7.859432200028095, 1.9187210000236519, 0.5423728000023402, 2.356709800020326, 1.7749547000275925, 1.4412339000264183, 2.1751787000102922, 0.1887125000357628, 2.3358697000076063, 1.8885582000366412, 1.0461781000485644, 2.3136814000317827, 2.1676764999865554],[0.8672743999632075, 3.098659199953545, 5.595572199963499, 7.640651699970476, 9.303522099973634, 10.39870510000037, 10.792539299989585, 16.52892669994617, 13.734117799962405, 18.394821599998977, 20.22577999997884, 22.567653099948075, 26.117099299968686, 27.609907699981704, 30.825928699981887, 32.41079379996518, 33.844347499951255, 35.4327665999881, 37.75515069998801, 39.26637369999662, 40.7480822999496, 44.50433939998038, 43.0524789999472, 47.03667679999489, 50.09035129996482, 53.109404299990274, 55.15909749997081, 57.00074039999163, 59.5138120999909, 58.93869709997671, 62.80455849994905, 64.12938919995213, 64.67147289996501, 64.98010269994847, 66.9205717999721, 74.6820894999546, 76.52284379996127, 76.98688449995825, 79.35517449997133, 81.07879919995321, 82.50017919996753, 84.61454529996263, 84.73221809999086, 86.97233059996506, 88.84060869994573, 89.84331629995722, 92.12831639999058],['left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000025F9565AD30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F8E2E0CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F955F9160>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9565ADD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5390>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F8E2E0CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5630>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE54E0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9565ACC0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE53C8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5978>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5B38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5D68>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5B70>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5048>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5C18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE55C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5668>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5470>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5A90>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5518>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5940>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5C50>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE51D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5898>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5F98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5550>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5C88>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5748>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5F28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE59B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE50B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5D30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5780>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5E80>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5240>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5A58>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5128>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5A20>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5EB8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE56A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5198>],0.0430828,101.0296,[['lshift', 42.08252270001685], ['return', 42.08412810001755], ['left', 148.14906989998417], ['right', 148.1493072999874], ['left', 148.14975789998425], ['right', 148.1502622999833], ['left', 148.15103750000708], ['right', 148.15155710000545], ['left', 148.1519634000142], ['right', 148.15211670001736], ['left', 148.15250399999786], ['left', 148.15289570001187], ['right', 148.15316899999743], ['left', 148.15344680001726], ['right', 148.15372270002263], ['left', 148.1539957000059], ['right', 148.1542665999732], ['left', 148.15454700001283], ['right', 148.15481929999078], ['right', 148.15509150002617], ['left', 148.1552410000004], ['right', 148.1556249000132], ['left', 148.1560091000283], ['right', 148.15639169997303], ['left', 148.1567786000087], ['left', 148.1570517999935], ['right', 148.15744819998508], ['left', 148.15806639997754], ['right', 148.15853449999122], ['left', 148.1589286000235], ['right', 148.15931309998268], ['left', 148.1599684000248], ['left', 148.16028890002053], ['right', 148.16083190002246], ['right', 148.1611151000252], ['left', 148.16138940001838], ['right', 148.16154669999378], ['left', 148.16192789998604], ['right', 148.16231009998592], ['left', 148.1625883000088], ['right', 148.16308879997814], ['left', 148.16323920001741], ['right', 148.16402849997394], ['left', 148.16516590001993], ['right', 148.16549500002293], ['left', 148.16617699997732], ['right', 148.1665982999839], ['left', 148.1669896999956], ['right', 148.16737819998525], ['left', 148.16776809998555]],--
3,03,2,blue,135,0.5,1.0,1.0,[0.5751332999789156, 0.5400362000218593, 1.8114442999940366, 1.9576795999892056, 1.1033695000223815, 14.650916100014001, 5.237144000013359, 4.471548600005917, 4.258641300024465, 0.1435726000345312, 12.283421200001612, 1.1293575000017881, 9.007398599991575, 0.48939449997851625, 0.7004487999947742, 0.8812663999851793, 1.5581597999553196, 3.047060600016266, 1.695247899973765, 1.9490408999845386, 1.6397603999939747, 0.9895314000314102, 2.7019551999983378, 1.0046782999997959, 0.714078499993775, 0.5470292000100017, 0.44848319998709485, 1.5003688000142574, 1.399905199999921, 4.252422699995805, 0.34656360000371933, 1.6960786000126973, 1.1859092999948189, 3.608009099960327, 4.195705000020098, 17.57135040004505, 0.136909699998796, 2.2429513999959454, 0.39626410003984347, 1.3734411000041291, 2.0776526000117883],[1.9551211000070907, 2.5753181999898516, 3.0773660999839194, 4.863647699996363, 6.825031599961221, 7.961790099972859, 22.602461499976926, 27.78200259996811, 32.262426399975084, 36.844855099974666, 36.48139099997934, 48.91301249997923, 49.9757042999845, 58.961627700016834, 59.61575499997707, 60.302047099976335, 61.1610988000175, 62.68505379999988, 65.68212549999589, 67.31318920000922, 69.23380909999833, 70.82955049996963, 71.81488199997693, 74.46883989998605, 75.46873650001362, 76.1229940999765, 76.68286579998676, 77.14277049998054, 78.58318789995974, 80.01851139997598, 84.32966669998132, 84.70504039997468, 86.38825570000336, 87.53165650001029, 91.05871409998508, 77.99929949996294, 97.0739012999693, 95.19478189997608, 98.2472750999732, 97.34846569999354, 98.71741559996735],['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'space', 'right', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000025F956705C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F956705F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F956704E0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95670DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F956707F0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95670D68>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9565A358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95670D30>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95670F98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE56D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F956E3898>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE54A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95670668>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959284E0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928550>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928320>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928EB8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928630>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928438>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928B70>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5208>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959281D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959285C0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BE5E10>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928128>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959287B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928E48>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959280B8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928D68>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928F28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928240>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959031D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95903198>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95903DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928898>],132.22174,233.20848,[['right', 151.22168080002302], ['return', 180.3212513999897], ['right', 280.32875540002715], ['left', 280.3295408000122], ['right', 280.32972660002997], ['left', 280.3301403999794], ['right', 280.3306472999975], ['left', 280.33098169998266], ['right', 280.3313789999811], ['left', 280.33177270001033], ['right', 280.3324517000001], ['left', 280.33261739998125], ['right', 280.3328902000212], ['right', 280.333286100009], ['left', 280.33343519998016], ['right', 280.33381500001997], ['left', 280.33437619998585], ['right', 280.33455550001236], ['left', 280.3349485999788], ['right', 280.3353408999974], ['left', 280.33577070001047], ['right', 280.3361685000127], ['left', 280.3368222999852], ['right', 280.33725089998916], ['left', 280.33764109999174], ['right', 280.3380249000038], ['left', 280.33840980002424], ['right', 280.33878960000584], ['right', 280.339295200014], ['left', 280.3395652999752], ['space', 280.3397232000134], ['right', 280.33991989999777], ['left', 280.3404289999744], ['right', 280.34070290002273], ['left', 280.3409743999946], ['right', 280.3411267999909], ['left', 280.34150719997706], ['right', 280.34188939997694], ['left', 280.3422773000202], ['right', 280.34278710000217], ['right', 280.3430698000011], ['space', 280.3437253999873], ['left', 280.3440850999905]],cut off by trial end
3,03,3,red,45,0.5,1.0,2.0,[0.11232750001363456, 0.48955860000569373, 1.8287336000357755, 1.2942084000096656, 3.445641500002239, 2.0981121999793686, 0.6342914999695495, 1.406161900027655, 1.9261188000091352, 1.8827604000107385, 1.4751313999877311, 1.0206287000328302, 1.4674172999802977, 1.168652500025928, 2.870691899966914, 0.8480868000187911, 0.173494299990125, 1.1530372999841347, 1.9856941999751143, 0.5131227999809198, 1.565427699999418, 0.31917509995400906, 2.6068114999798127, 1.4203190000262111, 2.012901399983093, 0.4105746999848634, 2.5126897000009194, 2.0030344999977387, 2.0557341999956407, 0.4381184999947436, 0.5909638999728486, 1.5955080999992788, 1.9063983000232838, 3.0129849000368267, 0.322678700031247, 0.30167529999744147, 1.0785333000239916, 0.7278250000090338, 0.39102149999234825, 0.13200929999584332, 0.14841909997630864, 1.1233969000168145, 1.574237200024072, 1.8171864000032656, 1.1616893999744207, 0.8659186000004411, 1.7159208999946713, 0.2586868000216782, 1.5115037999930792, 0.6026113000116311, 0.4257016000337899, 2.9961354000261053, 2.78876590001164, 4.64093250001315, 0.083667200000491, 1.9713302999734879, 4.361968399956822, 5.943952500005253, 0.13757750001968816, 0.12488279998069629, 0.3121316999895498],[5.712956100003794, 6.484284200007096, 7.704573699971661, 9.489547799981665, 10.721319300006144, 14.099394600023516, 15.882131799997296, 16.492214899975806, 17.86719879996963, 19.75225409999257, 21.636705100012477, 23.226076999970246, 24.205227300000843, 25.645918599970173, 26.758546600001864, 29.667945499997586, 30.5102659999975, 30.664108900004067, 31.761269200011156, 33.90770899999188, 34.371442699979525, 35.914776400022674, 36.31114840001101, 38.89933749998454, 40.306446800008416, 42.3614932000055, 43.203121799975634, 45.75296620000154, 47.77351829997497, 52.56295529997442, 53.24145289999433, 53.81039180001244, 55.33685929997591, 57.1983589999727, 60.151882499980275, 60.47618519997923, 60.74748889997136, 61.83210140001029, 62.56472490000306, 62.97190140001476, 63.20194130000891, 63.28061879996676, 64.46514069999103, 66.0339145999751, 67.74212870001793, 69.76879499998176, 70.71274109999649, 72.43603659997461, 72.83038100000704, 74.36502889997791, 75.18358329997864, 75.94245079997927, 78.92461629997706, 81.77983229997335, 86.5747463000007, 86.94848780002212, 89.50023890001466, 94.36096630000975, 100.31057139998302, 100.41312330000801, 100.62417399999686],['right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'space', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'space', 'left', 'space', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'left', 'right', 'left', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x0000025F959286D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928278>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928470>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928160>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928B38>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959286A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959282B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959282E8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928198>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928668>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928860>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959285F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928A20>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959284A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928080>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928E80>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928A58>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928A90>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928B00>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928C50>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928048>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928400>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959289B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959288D0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928588>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F955F92B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F95928F98>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAE780>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAE4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAE630>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAECC0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAEF60>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAEC18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAE358>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAE6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BAEAC8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9F28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9828>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F959280F0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD96D8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD94E0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9978>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD92B0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD9710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592EDA0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592EB00>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E390>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BD95F8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E710>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592EC18>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E908>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592ECC0>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592EF28>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E978>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F9592E4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x0000025F96BBD7F0>],278.78598,379.7805,[['return', 326.8739687000052], ['right', 426.8928364000167], ['right', 426.8931765999878], ['right', 426.89346160000423], ['left', 426.89361129997997], ['right', 426.8939935999806], ['left', 426.8943814000231], ['right', 426.89476300001843], ['left', 426.8951450000168], ['right', 426.89564860000974], ['left', 426.8960686000064], ['space', 426.89676570001757], ['left', 426.89728269999614], ['right', 426.8975865999819], ['left', 426.8980204000254], ['space', 426.89842129999306], ['left', 426.8990052000154], ['space', 426.8991618999862], ['right', 426.89947870001197], ['left', 426.9000948999892], ['space', 426.9006606999901], ['right', 426.90085769997677], ['left', 426.90127430000575], ['space', 426.9016705999966], ['right', 426.9018576000235], ['left', 426.9022447000025], ['space', 426.90275339997606], ['right', 426.90305979998084], ['left', 426.9033394000144], ['space', 426.90372439997736], ['left', 426.90457050001714], ['right', 426.9049009999726], ['left', 426.9050596000161], ['right', 426.905452099978], ['left', 426.90583639999386], ['right', 426.9062298000208], ['left', 426.90662500000326], ['right', 426.9067759999889], ['left', 426.9072806999902], ['right', 426.9075536999735], ['space', 426.90783480001846], ['right', 426.9081483000191], ['space', 426.90830650000134], ['left', 426.90887909999583], ['space', 426.9090344000142], ['left', 426.90949170000385], ['right', 426.91085490002297], ['left', 426.91116800002055], ['left', 426.911881499982], ['right', 426.912181599997], ['right', 426.9124654000043], ['left', 426.9127392999944], ['left', 426.913010600023], ['right', 426.91315939999186], ['left', 426.9136654000031], ['left', 426.913939399994], ['right', 426.914212499978], ['left', 426.9147513000062], ['left', 426.91532799997367], ['right', 427.20442060002824], ['left', 427.30322140001226], ['right', 427.5196276999777]],cut off by trial end
