session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys
1,06,1,red,135,0.5,1.0,0.0,cut off by trial end,[0.6339587999973446, 3.383725400082767, 1.4826680000405759, 0.6667703998973593, 1.5840180000523105, 2.280514399986714, 4.250330599956214, 1.4943912000162527, 0.5959755999501795, 3.3577843999955803, 0.783852499909699, 2.257306699990295, 3.1149804999586195, 0.7955470000160858, 0.10963179997634143, 2.790999799966812, 2.2148771000793204, 0.47419219999574125, 5.004167399951257, 0.8633615999715403, 0.5155001000966877, 1.2071120000910014, 3.3261244000168517, 1.8362523999530822, 1.2513360000448301, 2.4899299999233335, 1.2358459000242874, 2.1756989000132307, 1.0641516000032425, 0.6646737999981269, 0.8444201999809593, 3.182422999991104, 1.4742340999655426, 1.4598540000151843, 1.1434066999936476, 1.1607048999285325, 1.2717586999060586, 1.6957364999689162, 1.7157466999487951, 0.577334399917163, 0.128916300018318, 3.073872899985872, 1.52844740008004, 1.9348920000484213, 0.3997439999366179, 0.26920189999509603, 1.6534169000806287, 1.0249569000443444, 0.4311965999659151, 1.9868194999871776, 1.7096360999858007, 1.0331060000462458, 3.2287898999638855, 0.6755271999863908],[1.2286048999521881, 1.929497699951753, 5.284553400008008, 6.953254000050947, 6.728347999975085, 8.420524999964982, 10.68982650001999, 14.871004299959168, 17.56606910005212, 16.353456999990158, 19.74684110004455, 20.93297470000107, 23.194478400051594, 27.090177400037646, 27.97648880002089, 26.292322000022978, 29.02323329995852, 32.49158479995094, 31.222332400036976, 36.12347230000887, 38.02826409996487, 39.78251339995768, 44.31612680002581, 47.41613100003451, 49.32959420001134, 50.569261600030586, 52.98753589997068, 54.269511400023475, 56.69685019995086, 60.50413010001648, 61.178699300042354, 62.029492900008336, 65.76522659999318, 67.36638539994601, 71.06430550001096, 72.33474800002296, 73.54987840005197, 74.88683870004024, 76.69037870003376, 78.74631960003171, 79.357916799956, 79.48251130001154, 82.55203959997743, 84.12200319999829, 86.28802860004362, 86.72775980003644, 86.9149273999501, 88.91388949996326, 90.15261280001141, 90.69534470001236, 92.8836143000517, 95.01602410001215, 96.50568509998266, 99.80124519998208],['right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'space', 'left', 'right', 'space', 'space', 'left', 'space', 'left', 'right', 'space', 'left', 'space', 'space', 'left', 'right', 'left', 'right', 'right', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001C7533FF940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C754700828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470F6A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470FA20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C754700048>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470F978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7547005C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470F080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534784A8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470F240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534783C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534787B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534780B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534785F8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534784E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75470F7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DD30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471D9B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DB00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471D9E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DF60>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DA58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534650B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465F98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534656D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465BE0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534659E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534653C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534658D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344DB00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344D898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7533E39B0>],0.0206964,101.017075,[['right', 83.36604090000037], ['space', 86.3803220000118], ['down', 92.26213569997344], ['left', 94.42519719991833], ['down', 102.56564269994851], ['right', 104.29406619991641], ['down', 110.97926519997418], ['space', 112.8300788999768], ['down', 124.7042572000064], ['space', 127.98180760000832], ['space', 133.0948288999498], ['right', 140.87329869996756], ['down', 140.87372489995323], ['right', 246.91439119994175], ['left', 246.91471859999], ['right', 246.9147752999561], ['left', 246.9149159999797], ['space', 246.91501809994224], ['right', 246.91517719998956], ['left', 246.9152308999328], ['right', 246.91536559991073], ['left', 246.9154997000005], ['space', 246.91563549998682], ['right', 246.91578549996484], ['left', 246.9161669999594], ['right', 246.91629249998368], ['left', 246.91634849994443], ['space', 246.91648499993607], ['right', 246.9165943999542], ['right', 246.9166903999867], ['left', 246.91682349995244], ['space', 246.91695909993723], ['right', 246.9170662999386], ['left', 246.91720179992262], ['space', 246.91733580001164], ['space', 246.9174434999004], ['left', 246.9175927999895], ['space', 246.91764749994036], ['left', 246.9178535999963], ['right', 246.91790679993574], ['space', 246.91804369993042], ['left', 246.91824639996048], ['space', 246.9183444000082], ['right', 246.9184513000073], ['space', 246.91850469994824], ['left', 246.91870899999049], ['right', 246.9188048999058], ['left', 246.91890079993755], ['right', 246.91899539995939], ['right', 246.91908999998122], ['space', 246.91918849991634], ['left', 246.91929539991543], ['right', 246.9193911999464], ['left', 246.9194871999789], ['space', 246.9195844999049], ['right', 246.91969149990473], ['left', 246.9197435999522], ['right', 246.91987619991414], ['left', 246.92005159996916], ['space', 246.92015149991494], ['left', 246.92025849991478], ['right', 246.9203109999653], ['left', 246.9204854000127], ['space', 246.92058179993182], ['right', 246.9206920999568], ['left', 246.9207880999893], ['right', 246.92088290001266], ['left', 246.92097729991656], ['right', 246.92107209993992]]
1,06,2,blue,135,0.5,1.0,1.0,cut off by trial end,[0.5251928999787197, 1.4317858000285923, 0.4542913999175653, 1.0042176999850199, 0.9757442999398336, 1.2446744999615476, 0.8610422000056133, 1.0214252000441775, 0.14522869989741594, 0.13099179998971522, 1.150649500079453, 0.40727660001721233, 5.59969619999174, 1.8310600999975577, 7.12265070003923, 2.167774499976076, 4.891573400003836, 0.7206021000165492, 6.166335599962622, 1.076674599898979, 9.212450599996373, 4.842496700002812, 0.34493969997856766, 13.78960940008983, 6.045777600025758, 0.6036982999648899, 9.56309249997139, 0.3694577000569552, 8.202646199963056, 13.037774299969897, 9.597117599914782, 13.02238340000622, 4.012048200005665, 1.80070230003912, 10.604840999934822, 5.350009699934162, 9.964308200054802, 1.0074077000608668, 9.078102700063027, 9.751185399945825, 9.044174599926919, 1.2689985000761226, 9.821526099927723, 0.7510375999845564, 10.623366400017403, 15.71723920002114, 11.067196300020441, 1.5227887000655755, 10.070869500050321, 12.453404799918644, 10.080114500015043, 13.928605400025845, 7.693851700052619, 9.729605400003493],[1.0404881000285968, 2.0494086999678984, 3.9231335000367835, 5.04349579999689, 6.257983300019987, 7.350633900030516, 8.691122099990025, 10.063776999944821, 11.142787600052543, 12.028192700003274, 13.50181559997145, 14.703201700001955, 12.24554499995429, 17.971470699994825, 15.19727000000421, 22.338771100039594, 20.804999600048177, 25.771635600016452, 24.551903299987316, 30.75089350005146, 26.89917260000948, 34.815008500008844, 39.71428199997172, 28.72886649996508, 38.02651919994969, 44.09684270003345, 36.23326100001577, 46.0807978999801, 42.63101160002407, 40.14731899998151, 46.48702710005455, 45.10705170000438, 54.370404400047846, 58.27574519999325, 50.82378830004018, 58.465449600014836, 56.54832519998308, 66.6508213999914, 60.135099299950525, 61.585863600019366, 64.35557340004016, 74.05287959997077, 68.05109700001776, 78.95244769996498, 71.5707301000366, 69.25257769995369, 75.88670379994437, 87.48331819998566, 80.53748309996445, 79.6675385000417, 85.00924689997919, 82.28460559993982, 89.97434309998062, 90.67249989998527],['right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'space', 'left', 'left', 'space', 'right', 'left', 'space', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001C753465A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465A20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465C50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465E10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465E48>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534652B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465668>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75341EF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344B6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534656A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471D940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753465A90>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344DCC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344D400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344DE10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344DBE0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471D908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485F98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485E10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C74BE40CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344DD30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C754700DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753408DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75471DEF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485B38>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEC50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BECF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE048>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE588>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEE48>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE0B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE2E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEB00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEBA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BED68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534082B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A358>],134.08868,235.08603,[['down', 280.9758633999154], ['right', 380.98366649996024], ['left', 380.9838422999019], ['right', 380.98394459998235], ['space', 380.98404339991976], ['right', 380.9841591999866], ['left', 380.98425400000997], ['right', 380.98435049992986], ['left', 380.98444439994637], ['left', 380.98453839996364], ['right', 380.98463179997634], ['right', 380.9847249999875], ['left', 380.98481749999337], ['space', 380.9849138999125], ['right', 380.98501979990397], ['left', 380.985113899922], ['right', 380.9852062999271], ['left', 380.985299599939], ['right', 380.98539449996315], ['space', 380.98548919998575], ['left', 380.98559419997036], ['right', 380.98568789998535], ['space', 380.98578359989915], ['left', 380.98589050001465], ['right', 380.9859862999292], ['left', 380.9860801999457], ['space', 380.98617559997365], ['right', 380.98628039995674], ['left', 380.9863733999664], ['space', 380.98646739998367], ['right', 380.9865754999919], ['space', 380.98667030001525], ['left', 380.98677459999453], ['right', 380.98682679992635], ['left', 380.98700249998365], ['right', 380.98709609999787], ['left', 380.98719059990253], ['left', 380.9872832999099], ['right', 380.98737529991195], ['left', 380.9874690999277], ['right', 380.987561399932], ['space', 380.987655099947], ['right', 380.9877593999263], ['left', 380.98785239993595], ['right', 380.98795249999966], ['space', 380.98805269994773], ['right', 380.98815999994986], ['space', 380.9882560999831], ['left', 380.9883186999941], ['right', 380.9884905999061], ['left', 380.9885844999226], ['right', 380.9886773999315], ['space', 380.9887711999472], ['right', 380.98887509992346], ['left', 380.98897029994987], ['right', 380.9890211999882], ['left', 380.9891915000044], ['right', 380.9892850999022], ['left', 380.9893799999263]]
1,06,3,red,45,0.5,1.0,2.0,cut off by trial end,[1.244236099999398, 1.5375280999578536, 1.593353100004606, 1.1666644000215456, 1.2139251999324188, 0.18580029997974634, 1.4942531998967752, 0.9855427000438794, 2.5207079000538215, 1.4937455999897793, 0.7237346000038087, 1.0349304999690503, 0.4992951999884099, 0.9692500999663025, 1.2853294999804348, 1.5818345999578014, 2.182717700023204, 1.0354469999438152, 1.1520733000943437, 1.7575176999671385, 1.3723569000139832, 1.1171417000005022, 2.774139799992554, 1.831991400104016, 2.3457857000175864, 2.6941506000002846, 2.091267100069672, 0.6592706999508664, 1.91316769993864, 1.843923799926415, 1.3639971000375226, 1.5682885999558493, 1.7466707000276074, 1.7286210999591276, 1.2825678000226617, 1.273120400030166, 2.7470001000910997, 2.3197947000153363, 1.6968734000110999, 1.568474099971354, 0.14306230004876852, 1.0646717000054196, 3.7975631000008434, 1.527032999903895, 7.694966600043699, 3.26361669995822, 7.180866700015031, 2.127092899987474, 7.292784599936567, 1.968127700034529, 1.61602389998734, 0.8932841999921948],[1.337602199986577, 2.6158677000785246, 4.215118500054814, 5.87724529998377, 7.300843500066549, 11.105147400056012, 12.19530870008748, 13.849288400029764, 14.852892599999905, 17.64654550002888, 19.10773330007214, 20.030387800070457, 21.03678409999702, 21.615623300080188, 22.770479000057094, 24.04369780002162, 25.696702799992636, 27.84467520006001, 28.998577099991962, 30.372784200008027, 32.271022100001574, 33.97198130004108, 35.10418969998136, 37.93800129997544, 39.85261449997779, 42.4171627999749, 45.190922099980526, 47.422569400048815, 48.271929800044745, 50.40509460004978, 52.29877570003737, 53.61587720003445, 55.31230290001258, 57.24785560008604, 58.77320830000099, 60.42555619997438, 61.79516009998042, 64.53203590004705, 67.07728920003865, 69.073695100029, 70.72359740000684, 71.27573310001753, 72.44162960001267, 80.56594920007046, 76.20746399997734, 83.9079716000706, 82.18392250000034, 89.49839369999245, 87.34962680004537, 94.82194980001077, 97.86097530007828, 99.60002850007731],['right', 'left', 'right', 'space', 'right', 'left', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20AEF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A2E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A1D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C754700320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C754700D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75F20A0B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEF28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE5F8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BEA90>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344B278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7533E3F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7546BE9E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344B748>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753485F60>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75344B8D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534787F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C7534789B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C753478828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25C3C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001C75C25CF98>],266.75336,367.74936,[['down', 413.6258620999288], ['right', 513.6474664999405], ['left', 513.6478129999014], ['right', 513.6479322999949], ['space', 513.6480450999225], ['right', 513.6481798999012], ['left', 513.6482860000106], ['left', 513.6483920000028], ['left', 513.6484973999904], ['space', 513.648604099988], ['right', 513.6487233999651], ['left', 513.6488324999809], ['right', 513.6488940999843], ['left', 513.6490708999336], ['space', 513.6491256000008], ['right', 513.6492734999629], ['left', 513.6493689999916], ['right', 513.6494218999287], ['left', 513.6495972999837], ['right', 513.6496500999201], ['space', 513.6498265999835], ['right', 513.6499471999705], ['left', 513.6500427999999], ['right', 513.6501379999099], ['space', 513.6502335999394], ['left', 513.6503402999369], ['right', 513.650436499971], ['left', 513.6505322000012], ['right', 513.6506273999112], ['space', 513.6507230999414], ['left', 513.6508304999443], ['right', 513.650930200005], ['left', 513.6510296999477], ['right', 513.6510816999944], ['left', 513.6512565999292], ['right', 513.6513546999777], ['space', 513.6514088999247], ['left', 513.6516092999373], ['right', 513.651704799966], ['left', 513.651757100015], ['right', 513.651946799946], ['left', 513.6520428999793], ['space', 513.6521391000133], ['right', 513.6522471999051], ['left', 513.6523429999361], ['right', 513.6523954999866], ['space', 513.652573899948], ['right', 513.6526824999601], ['left', 513.6527828999097], ['right', 513.6528804999543], ['left', 513.6529760999838], ['right', 513.6530711000087], ['left', 513.6531663999194], ['space', 513.653262799955], ['left', 513.6533701999579]]
