,session,participant,TrialNumber,topOri,topColor,redOpacity,ran,order,keyDur,keyRT,keyName
0,1,2,4,135,red,0.5,1,3,"[1.5001747999922372, 8.922853, 0.151012, 0.6188254, 3.1235433, 0.6870518, 2.883678, 0.720745, 4.6319262, 0.9097128, 1.3494769, 0.4626499, 4.0940514, 0.4519449, 5.1935342, 0.8245486, 2.7547823, 0.5600725, 2.3405566, 1.8418406, 6.4990887, 0.7067729, 2.2336942, 0.3690365, 5.4009013, 0.4604388, 3.1137477, 0.2239653, 3.7822949, 0.4332107, 1.4748939, 0.5732827, 0.5437621, 1.4345164, 1.2153048, 2.2710682, 1.2700304, 2.224272, 0.3385194, 6.0001341, 0.6424215, 5.5649411, 2.3302572, 1.4094427, 1.4034678, 1.5650689, 0.5435068, 1.3007751, 0.7017604, 1.0245132000127342]","[0.8350443000090308, 2.3036626, 11.4892629, 11.167637, 11.7295279, 14.8413188, 15.5042942, 18.3441125, 19.0188684, 23.6611105, 24.5272219, 25.8802119, 26.3129879, 30.3820005, 30.785646, 35.9630772, 36.7206395, 39.4806641, 40.025429, 42.3038579, 44.1152855, 50.5652601, 51.2361277, 53.5769053, 53.890227, 59.076845, 59.5170474, 62.5900344, 62.8074697, 66.6289966, 67.0048388, 68.5059177, 69.0380217, 69.60731, 70.8543473, 72.2520563, 74.4674276, 75.6796996, 77.9112095, 78.2262462, 84.2623817, 84.8373474, 90.4468261, 92.7444963, 94.160865, 95.5257056, 97.126158, 97.6510332, 98.9367457, 99.57382019999204]","['right', 'space', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space']"
1,1,2,1,45,red,0.5,1,0,"[3.2051253000099678, 3.4511275, 1.8874664, 4.0202698, 1.6288716, 5.5938201, 1.9672095, 2.4741181, 0.3916386, 1.5443918, 1.1541247, 5.2421458, 1.3916617, 6.6687198, 1.4350136, 1.6040634, 1.4273651, 7.6999308, 1.0401634, 10.2469086, 0.8865682, 3.6616015, 2.3418417, 1.6442215, 0.6891337, 0.5512671, 0.6787737, 11.7497922, 2.3530979, 4.738718, 0.9700733, 3.7279431, 0.8393668, 0.6781107000133488]","[0.6818039999925531, 4.0281024, 7.4539442, 9.3771268, 13.3955447, 15.0046987, 20.6381716, 22.6076704, 25.1051454, 25.4798345, 27.0420693, 28.1722216, 33.3965923, 34.7732743, 41.4275192, 42.7917346, 44.3696517, 45.8082899, 53.4828738, 54.669487, 64.9069228, 65.7500657, 69.4083797, 71.7424635, 73.4123261, 74.0892854, 74.6442328, 75.3684474, 87.1580883, 89.5412881, 94.3276709, 95.3537804, 99.0799744, 99.95644099998754]","['right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space']"
2,1,2,2,45,red,0.5,1,1,"[2.0525866000098176, 2.4105678, 5.5036611, 0.3891059, 2.658996, 0.7501679, 3.020475, 0.9964181, 6.7248567, 1.5461398, 3.8595674, 2.1495519, 7.0348377, 0.6094588, 2.6285081, 1.4714149, 0.1433641, 5.2294763, 0.6497186, 2.2014783, 0.4293317, 6.6300407, 1.0552615, 4.3619261, 0.6644227, 3.6586779, 1.3688289, 8.0246091, 0.6198198, 9.3182886, 0.656077, 4.315571, 0.2560493, 3.6559405, 0.747021, 1.9816346000006888]","[0.8988574999966659, 3.3798674, 5.7330961, 11.202823, 11.5693239, 14.1865446, 14.9267165, 17.8294406, 18.8160295, 25.5600624, 27.1416475, 30.9921107, 33.1368192, 40.2175581, 40.8087491, 43.476735, 47.4489097, 45.0058345, 50.245772, 50.89721, 53.0933684, 53.5020545, 60.1508239, 61.2112319, 65.6224844, 66.2805316, 69.9966149, 71.3721253, 79.4399749, 80.0324774, 89.3753662, 90.0590328, 94.3652219, 94.5735536, 98.1774626, 98.64463019999675]","['right', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space']"
3,1,2,3,135,red,0.5,1,2,"[2.4909056999895256, 1.148405, 1.4159054, 2.4577385, 1.8487104, 14.2799353, 1.1819739, 6.9267243, 0.6219635, 2.0338048, 0.5530658, 2.6580503, 0.824346, 5.3377375, 0.7024383, 1.7631361, 0.3207244, 2.891261, 0.8459295, 3.4884367, 0.4662481, 1.8987251, 0.568998, 1.7221407, 0.6096947, 1.9913901, 0.4146597, 2.6801125, 0.26896, 3.1047772, 0.2737947, 4.0702715, 0.7744075, 2.3530682, 0.4277651, 2.1718051, 0.3145297, 5.5170693, 0.9201907, 16.471506700007012]","[0.5409818000043742, 3.0551273, 4.1785911, 5.545618, 8.0274904, 9.8395326, 24.1909569, 25.3586108, 32.2648007, 32.8439632, 34.8502551, 35.3744243, 38.020261, 38.826799, 44.1602333, 44.81806, 46.5635847, 46.8661002, 49.7418009, 50.5353324, 54.0667941, 54.4953114, 56.4008441, 56.915578, 58.659151, 59.2443916, 61.2261283, 61.6486733, 64.3140363, 64.5788559, 67.6068001, 67.8731652, 71.9590627, 72.6968535, 75.0461577, 75.4888273, 77.690951, 78.0099509, 83.3565259, 84.27150450000772]","['right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space', 'right', 'space']"
