session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys
2,06,1,red,45,0.5,1.0,0.0,cut off by trial end,[1.0035232999362051, 1.5508628999814391, 1.2188989999704063, 1.5247491999762133, 1.808515999931842, 0.14094829990062863, 1.535828199936077, 1.2534300000406802, 1.282692899927497, 0.7084377000574023, 0.5992009000619873, 0.5802372000180185, 2.3379254000028595, 1.3287484999746084, 1.171887299977243, 1.0683764000423253, 2.6676100000040606, 3.3399286000058055, 1.2971090000355616, 2.0664962999289855, 1.1612951999995857, 1.1748921999242157, 2.2158450999995694, 2.065602199989371, 2.6452301000244915, 2.661384900100529, 2.360815800027922, 1.9122812000568956, 4.95902800001204, 1.082153500057757, 1.000783099909313, 2.992731099948287, 1.664720100001432, 1.5286396999144927, 3.0325253000482917, 5.25021040008869, 1.0994999998947605, 1.635491899913177, 1.348883799975738, 2.4532911999849603, 1.2404580999864265, 1.1988232999574393, 4.486496799974702, 0.9519162999931723, 2.32631360006053, 3.1596281999954954, 2.063134799944237, 2.102829599985853],[1.0009497000137344, 2.232115800026804, 3.8617745999945328, 5.160703500034288, 6.666280800011009, 9.343938000034541, 8.676353799994104, 10.2429426999297, 11.649326600017957, 12.907269899966195, 13.76122939994093, 15.016181799932383, 15.945266700000502, 18.30231219995767, 19.883642500033602, 21.946748599992134, 23.079061800031923, 25.725288399960846, 30.032854999997653, 31.867099400027655, 33.96447739994619, 35.11993960000109, 36.28014439996332, 38.522169600008056, 40.512351599987596, 43.178501099930145, 46.078523400006816, 48.53125919995364, 50.47942470002454, 55.462356699979864, 56.529311900027096, 57.497509700013325, 60.793137799948454, 62.44458060001489, 63.996734499931335, 67.05203389993403, 72.29319550003856, 73.70685750001576, 75.2426104999613, 76.57731159997638, 78.99230979999993, 80.16458620002959, 81.45792479999363, 86.0185499000363, 87.00002209993545, 89.330707599991, 92.46060360001866, 98.37756970000919],['space', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'space', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001B7577F7EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7692195C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8160B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8167F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816748>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8169B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816588>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816518>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8165F8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8167B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8161D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8166D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8163C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816A58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8164E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303C50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A816400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7693032E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303B38>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303E10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7693037F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769303240>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8255C0>],0.0425836,101.02981,[['down', 51.83831979997922], ['space', 157.8911540999543], ['right', 157.89161259995308], ['left', 157.891905699973], ['right', 157.89218520000577], ['left', 157.89233719999902], ['right', 157.89284740004223], ['space', 157.89300299994648], ['left', 157.89343049994204], ['space', 157.89371640002355], ['right', 157.89390190003905], ['left', 157.8944050000282], ['space', 157.89468949998263], ['space', 157.89500090002548], ['right', 157.89530810003635], ['left', 157.895644800039], ['right', 157.89592509996146], ['left', 157.89620189997368], ['space', 157.89635539997835], ['right', 157.8969397000037], ['left', 157.8972308000084], ['right', 157.89751090004575], ['space', 157.89766589994542], ['right', 157.8981216000393], ['space', 157.89865470002405], ['right', 157.89933219994418], ['left', 157.89992819994222], ['right', 157.9002071999712], ['left', 157.9004808999598], ['right', 157.90076079999562], ['space', 157.90103660000023], ['left', 157.90122460003477], ['right', 157.90162789996248], ['left', 157.90213719999883], ['right', 157.90228849998675], ['left', 157.9027973000193], ['right', 157.90307280002162], ['space', 157.90322560002096], ['space', 157.90381179994438], ['left', 157.90399769996293], ['right', 157.90438399999402], ['left', 157.9047746999422], ['right', 157.9051635999931], ['space', 157.90573420003057], ['left', 157.90604619996157], ['right', 157.90636859997176], ['left', 157.9066548999399], ['right', 157.90680740005337], ['space', 157.90719299996272], ['right', 157.90765710000414]]
2,06,2,blue,135,0.5,1.0,1.0,cut off by trial end,[1.926839099964127, 2.2819582000374794, 0.597522999974899, 1.660410299897194, 0.9147212000098079, 1.612280400004238, 1.65702079993207, 0.9272743000183254, 0.7774400999769568, 3.3350937999784946, 1.3194199999561533, 2.223792999982834, 0.4576375000178814, 3.3722288000863045, 1.3201659999322146, 0.5896284999325871, 3.744569000089541, 2.0831438000313938, 2.2821632999693975, 2.058953300002031, 2.2836839000228792, 0.3157428000122309, 3.9734657999360934, 2.3972862000809982, 2.2995779999764636, 1.2284898000070825, 2.0253809000132605, 2.1439546999754384, 1.124136200058274, 1.3582819999428466, 1.9878317000111565, 1.335733599960804, 1.3901372000109404, 1.562277999939397, 1.2367625000188127, 1.0200984999537468, 2.604067400097847, 3.574298100080341, 0.7091443000826985, 2.3305394999915734, 1.4844494999852031, 3.1696157000260428, 1.7824378999648616, 2.5328364999732003, 3.803123899968341, 3.0416025000158697, 1.6354182999348268, 0.686652300064452],[2.3042976000579074, 4.170924699981697, 6.445300000021234, 7.221906300052069, 8.86256419995334, 9.76858379994519, 11.358646100037731, 13.011048099957407, 14.106384700047784, 14.93849460000638, 18.236108100041747, 19.62385129998438, 21.88290510000661, 22.348483499954455, 25.645156900049187, 26.961033700034022, 27.662465199944563, 31.441370000015013, 33.55194310005754, 35.927235599956475, 38.33557060000021, 41.999758500023745, 40.793942800024524, 44.86875479994342, 47.34493210003711, 49.72722789994441, 51.12332250003237, 53.275606899987906, 56.153252299991436, 57.36645700002555, 58.71822899999097, 61.37409589998424, 62.82465169997886, 64.88095010002144, 66.47643499996047, 67.86373890005052, 68.87542069994379, 72.87005579995457, 77.59816509997472, 78.31769379996695, 80.63401130004786, 82.28346900001634, 86.87818100000732, 88.7268590000458, 91.28828430001158, 95.08492339996155, 98.17184930003714, 99.80896719999146],['left', 'right', 'left', 'space', 'left', 'space', 'right', 'space', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'space', 'space', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'space', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001B76922E5F8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922E4E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922E668>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922EF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922ED68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769219DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769472978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922E7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922ED30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922EDA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C0B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81CE10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81CDD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C3C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81CCC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C048>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76922E5C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81CC50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841B38>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841668>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C1D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8418D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841588>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8412B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841A90>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841B70>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8412E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841518>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8414E0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841208>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A841550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819C50>],132.32095,233.3159,[['down', 190.16122749994975], ['left', 290.1688961000182], ['right', 290.16912119998597], ['left', 290.1695690000197], ['space', 290.170104800025], ['left', 290.17031630000565], ['space', 290.1707059999462], ['right', 290.171164499945], ['space', 290.17149269999936], ['left', 290.17183789995033], ['space', 290.17200549994595], ['right', 290.1721153999679], ['left', 290.17242099996656], ['right', 290.1725854999386], ['left', 290.17274890001863], ['right', 290.1728379999986], ['space', 290.173068300006], ['space', 290.1734190999996], ['left', 290.1736035000067], ['right', 290.1737691999879], ['left', 290.1739338999614], ['right', 290.17409760004375], ['left', 290.17426030000206], ['space', 290.17435909993947], ['right', 290.1746131000109], ['left', 290.17478140001185], ['right', 290.1749463999877], ['left', 290.1751113999635], ['space', 290.1752794999629], ['right', 290.17546699999366], ['left', 290.175632199971], ['right', 290.17572189995553], ['left', 290.1760353000136], ['space', 290.1762024000054], ['left', 290.17639090004377], ['right', 290.17655450000893], ['left', 290.1767209999962], ['space', 290.1768138000043], ['right', 290.1771638999926], ['space', 290.17733530001715], ['left', 290.1775184000144], ['right', 290.17760900000576], ['left', 290.17791299999226], ['right', 290.17807759996504], ['left', 290.1782417000504], ['right', 290.1784106999403], ['left', 290.178500500042], ['right', 290.1788040000247], ['left', 290.17896910000127]]
2,06,3,red,135,0.5,1.0,2.0,cut off by trial end,[0.9089279000181705, 1.410504800034687, 0.7603761999635026, 1.8021048000082374, 0.8961063000606373, 1.0918673999840394, 1.0827285000123084, 1.2644052000250667, 1.8044539000838995, 0.993692500051111, 1.2848357999464497, 0.9545834999298677, 1.197941799997352, 1.3949148000683635, 0.8961099999723956, 2.2947057000128552, 1.6416596000781283, 1.0677626999095082, 2.1605488000204787, 2.3174917000578716, 2.380585000035353, 2.1775256999535486, 2.9509571000235155, 1.306452399934642, 1.4014744999585673, 0.8140274999896064, 1.4948784000007436, 2.5866261000046507, 0.8355777999386191, 0.7553189001046121, 1.0040930999675766, 2.0472553999861702, 2.7503248000284657, 1.2314690999919549, 1.7663828999502584, 1.7585030000191182, 1.37335859995801, 0.8523539999732748, 1.0887987000169232, 1.4785813000053167, 2.3847867000149563, 0.9462807000381872, 2.464876800077036, 0.9719887999817729, 1.871157299960032, 1.6689682999858633, 1.1286757999332622, 1.105527399922721, 1.077012600027956, 1.839395400020294, 0.87192619999405, 1.308958499925211, 1.4956807000562549, 1.2100606000749394, 2.058380899950862, 2.148024499998428, 1.1758432999486104, 4.00392060005106],[0.6797171999933198, 1.545875999960117, 2.904122299980372, 3.621427800040692, 5.286121399956755, 6.156789800035767, 7.234964799950831, 8.336807399988174, 9.59695469995495, 11.412669999990612, 12.469672000035644, 13.752819400047883, 14.700708499993198, 16.085702699958347, 17.444304500008002, 18.320370799978264, 20.6049962999532, 22.212930800043978, 23.27715530002024, 25.472094399970956, 28.26294219994452, 30.678070900030434, 32.7841215999797, 36.42866950004827, 37.724425000022165, 39.06656369997654, 39.8634184000548, 41.31070140004158, 43.888121200026944, 44.933457499952056, 45.533709799987264, 46.57381199998781, 48.63272400002461, 52.19343059998937, 53.429663000046276, 55.205400999984704, 56.97743690002244, 58.34460740000941, 59.20227899996098, 60.24958830000833, 61.70639760000631, 64.12021089997143, 70.48757849994581, 73.17909240000881, 74.15865230001509, 76.17642070003785, 77.94765410001855, 79.13023370003793, 80.28194110002369, 81.38761760003399, 83.67688220005948, 85.89601210004184, 87.28471919998992, 88.85602119995747, 90.07035990001168, 92.08383340004366, 94.24809160002042, 96.42925219994504],['right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'space', 'right', 'left', 'right', 'space', 'right', 'left', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B761F60C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B761F60CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81CC88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819358>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A81C780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819A20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8195F8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8196A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8191D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819518>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A819B70>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7693BB1D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A825EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A825D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7693BB160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A8195C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420D68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B7694201D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420B70>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7ECF28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7ECBA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC588>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7ECA20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC9E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B769420F98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7ECD68>, <psychopy.hardware.keyboard.KeyPress object at 0x000001B76A7EC128>],264.5763,365.56308,[['space', 294.4583827999886], ['down', 322.40212550002616], ['right', 422.42446210002527], ['left', 422.42469500005245], ['right', 422.4251421999652], ['space', 422.42554069997277], ['right', 422.4266722999746], ['left', 422.42707189999055], ['right', 422.4274562000064], ['left', 422.428156799986], ['right', 422.42832800000906], ['left', 422.42884760000743], ['space', 422.42912720004097], ['left', 422.4293154999614], ['right', 422.4296983999666], ['space', 422.4302896000445], ['right', 422.430480799987], ['left', 422.43087309994735], ['right', 422.4312587999739], ['space', 422.43164460000116], ['right', 422.4321048000129], ['left', 422.43260840000585], ['left', 422.4328880000394], ['right', 422.4331602000166], ['space', 422.43331260001287], ['right', 422.43388649995904], ['left', 422.43404379999265], ['right', 422.4344247999834], ['left', 422.43481170001905], ['right', 422.4351955000311], ['left', 422.4355787000386], ['space', 422.43611290003173], ['left', 422.4363002999453], ['right', 422.4368121000007], ['space', 422.4370891000144], ['right', 422.4373952000169], ['left', 422.43767240003217], ['right', 422.4379506999394], ['left', 422.43822230002843], ['right', 422.4383719000034], ['left', 422.4388777000131], ['right', 422.439076700015], ['left', 422.4394586000126], ['right', 422.4399689999409], ['space', 422.4401221999433], ['right', 422.4406920999754], ['left', 422.4409723000135], ['right', 422.44124800001737], ['left', 422.4415194999892], ['right', 422.4417970000068], ['left', 422.4420706999954], ['right', 422.44234429998323], ['left', 422.44261639995966], ['right', 422.4428941999795], ['left', 422.4431657999521], ['right', 422.4434378000442], ['space', 422.44371290004347], ['right', 422.44420060003176], ['left', 422.4443760999711], ['right', 422.4448977999855], ['left', 422.4451735999901]]
