session,participant,TrialNumber,topColor,topOri,redOpacity,ran,order,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys
01,01,1,blue,135,0.5,1.0,0.0,cut off by trial end,[2.817690700001549, 0.8936686999950325, 1.2410235999996075, 2.3571863999968627, 2.229244699992705, 1.2261171999998624, 1.5960816000006162, 1.259485800008406, 0.900485900012427, 0.9760077999962959, 1.2486375000007683, 1.686277800006792, 1.8304615999950329, 1.1812500999949407, 3.2137608000048203, 1.6333975000015926, 0.9093972999980906, 2.05465930000355, 1.6297944000107236, 1.0555865000060294, 0.32516779999423306, 0.8775753999943845, 0.8427173000090988, 1.137669800009462, 1.6039373999956297, 1.6334573999920394, 0.8525066000001971, 1.5185181999986526, 0.8567119000072125, 2.18642679999175, 1.018196800010628, 2.2394864000089, 1.3510007000004407, 1.4218094999960158, 0.8338856999907875, 0.8961517999996431, 1.117011399997864, 0.7176531000004616, 0.5098771000048146, 0.8584225999948103, 1.3304029000137234, 2.967231799993897, 2.1081076999980723, 0.8393406999966828, 0.8813111999916146, 1.8984111000027042, 0.64859310000611, 1.9857096999912756, 2.1879991000023438, 1.217480000006617, 1.5183082000003196, 3.045250399998622, 1.5991423999948893, 1.2991533000022173, 0.7029410999966785, 0.7187529999937396, 0.8156651000026613, 0.38660349999554455, 0.6014016999979503, 1.5253472000040347, 1.6188354000041727, 2.293789299990749, 0.7218178000039188],[0.8470971999922767, 3.7555101000034483, 4.705026299998281, 5.961379400003352, 8.357682200003183, 10.690286600001855, 12.088834599999245, 13.793250299990177, 15.444890699989628, 16.88485299999593, 18.34434749999491, 19.796825899989926, 21.551330000002054, 23.55714459999581, 24.707819699993706, 28.00093779999588, 29.719002300000284, 32.79520049999701, 34.8755797999911, 36.569711099989945, 37.74049250000098, 38.75396689999616, 40.30503979999048, 42.21321609998995, 43.333290299997316, 44.89285309999832, 46.57568329999049, 47.548848499995074, 49.42965639999602, 50.45282869999937, 52.78479189999052, 53.849809199993615, 56.164243799998076, 57.60043979999318, 59.1627038000006, 60.222842799994396, 61.84198589999869, 63.17832209999324, 63.928742799995234, 64.64287090000289, 65.60142159998941, 66.85644150000007, 69.89962359999481, 72.67758719999983, 74.0467626000027, 74.94566929999564, 76.97396069999377, 77.66647080000257, 79.7422557999962, 81.99099769999157, 83.14998149999883, 84.61957229999825, 87.61117319999903, 89.38792929999181, 90.87163589999545, 91.76115649999701, 92.5207226999919, 93.33272869999928, 93.73983189999126, 94.38219589999062, 95.86417869999423, 97.46917080000276, 99.71467549999943],['right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'space', 'space', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001E2592E5EF0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929EDA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E9E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926B6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416860>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594167B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594160B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594160F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594169B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416C50>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594162E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416E48>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416278>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CF28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CCF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C400>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C8D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CFD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CAC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CD30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CE48>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CA90>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C128>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259416B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CF60>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CC88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C2B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C080>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C5C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C7B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CA58>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C470>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C898>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C748>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CBA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CA20>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C860>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63CC18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C828>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C7F0>],1.614576,102.610535,[['right', 127.6274143000046], ['space', 131.7318135999958], ['down', 135.17965910000203], ['left', 137.3490049999964], ['left', 139.9134905999963], ['down', 145.99250150000444], ['right', 147.57486490000156], ['space', 155.4707311999955], ['down', 155.47111080000468], ['space', 157.20677669999714], ['down', 166.96315049999976], ['left', 169.72080700000515], ['right', 172.42050720000407], ['left', 174.43454630000633], ['left', 175.76765409999643], ['right', 177.56668990000617], ['down', 180.31459470000118], ['right', 287.95071940000344], ['left', 287.9511218999978], ['right', 287.9514111000026], ['left', 287.9516872999957], ['right', 287.9519614000019], ['left', 287.95224179999786], ['right', 287.95251540000027], ['space', 287.95279660000233], ['right', 287.9531224999955], ['left', 287.9533986000024], ['right', 287.9536722000048], ['left', 287.95394570000644], ['right', 287.9542253999971], ['left', 287.95449829999416], ['right', 287.9546498999989], ['left', 287.9551627000037], ['right', 287.95544010000594], ['right', 287.95571349999227], ['left', 287.9559881000023], ['right', 287.95626849999826], ['space', 287.9565481000027], ['space', 287.9568597000034], ['space', 287.95717510000395], ['right', 287.95748209999874], ['left', 287.95763530000113], ['right', 287.9580541000032], ['left', 287.95856579999963], ['right', 287.9588400000066], ['left', 287.95917689999624], ['right', 287.9594584000006], ['left', 287.95973430000595], ['right', 287.9600103999983], ['left', 287.96028889999434], ['right', 287.9605620999937], ['left', 287.9608354999946], ['space', 287.96112829999765], ['right', 287.9614411999937], ['left', 287.96171669999603], ['space', 287.96199300000444], ['right', 287.9623053999967], ['left', 287.9625795000029], ['right', 287.9627308000054], ['left', 287.9632408000034], ['right', 287.96351489999506], ['right', 287.96378799999366], ['space', 287.96406490000663], ['right', 287.96437879999576], ['left', 287.96465270000044], ['right', 287.964925399996], ['left', 287.9652025999967], ['right', 287.96535339999537], ['left', 287.9657351999922], ['right', 287.9661257999978], ['left', 287.9666295000061], ['right', 287.96690390000003], ['left', 287.96718130000227], ['space', 287.9674615999975], ['left', 287.96765019999293], ['right', 287.9680423999962], ['left', 287.96832499999437], ['right', 287.96847799999523], ['left', 287.968858799999], ['right', 287.96930120000616]]
01,01,2,red,45,0.5,1.0,1.0,cut off by trial end,[0.6599939000006998, 0.39158640000096057, 1.2016623999952571, 0.5953513999993447, 1.7452147000003606, 1.1654364999994868, 1.668149800010724, 1.142042700012098, 1.3886665000027278, 0.6200109000055818, 1.1958128999976907, 1.5476499999931548, 2.3802642000082415, 1.9771459000039613, 0.1670494999998482, 1.0554212999995798, 0.9917168999963906, 1.3687491999880876, 1.3178306000045268, 0.11492029999499209, 1.4318722000025446, 0.3676351999893086, 0.5741414000076475, 0.5506782000011299, 1.2734804000065196, 3.1757919999945443, 0.990693799991277, 2.528737899992848, 0.8643004000041401, 2.078207400001702, 2.031001600000309, 2.247186900000088, 1.575227299996186, 1.052001800009748, 0.9474654999939958, 1.7176518999913242, 1.7729666000086581, 2.455480399992666, 1.4172973000095226, 0.09009480000531767, 1.0394942999992054, 2.4044675000041025, 1.3559964999876684, 0.49889669999538455, 0.9131785999925341, 2.1852724000054877, 2.668596299990895, 1.1144665999891004, 1.074290899996413, 0.9923605999938445, 1.7581675999972504, 1.160473900003126, 2.627285299997311, 1.8606053999974392, 1.3492862999992212, 1.4320435999979964, 0.8513229999953182, 0.6854133000015281, 0.6975143000017852, 1.1091083000064828, 1.2580802000011317, 1.157896199991228, 1.5130396000022301, 1.3976761999947485, 2.0410121000022627, 1.538211200007936, 1.139453499999945, 1.4573722000059206, 1.0669672999938484, 0.8775845999916783, 0.9806686999945669],[0.76233919999504, 1.8065795000002254, 2.4054059000045527, 3.8707119000027888, 4.511451099999249, 6.991229799998109, 8.173817599992617, 9.870953199992073, 11.426821100001689, 13.062669599996298, 13.719417400003294, 14.942697000005865, 16.48554019999574, 18.814573600000585, 21.13711450000119, 21.436091099996702, 22.444812600006117, 23.707999000005657, 25.32722659999854, 27.167849000004935, 27.224678600003244, 28.69359510000504, 29.108042799998657, 29.690369799995096, 30.289918199996464, 31.50287599999865, 34.747839000003296, 35.926596200006315, 38.54368459999387, 39.78140049999638, 42.01683459999913, 44.173019199995906, 46.3928789000056, 47.93676319999213, 49.008439900004305, 49.914884800004074, 51.59308439999586, 53.32311650000338, 55.80797199999506, 57.30435669999861, 57.671697400000994, 58.93056019999494, 61.313708500005305, 62.602950400003465, 63.029435100004775, 63.911182499999995, 66.06146270000318, 68.72158680000575, 69.78173040000547, 70.88031880000199, 71.8603116000013, 73.59769609999785, 74.74069920000329, 77.3411339000013, 79.16885129999719, 80.45722199999727, 81.84798489999957, 82.71000449999701, 83.80992820000392, 84.48318179999478, 85.57085459999507, 86.80294690000301, 88.02387509999971, 89.57758840000315, 90.9127601999935, 92.93419329999597, 94.40822889999254, 95.48341519999667, 96.89052919999813, 97.98286180000287, 99.41542210000625],['right', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'space', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'space'],[<psychopy.hardware.keyboard.KeyPress object at 0x000001E25929EFD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929EE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E4A8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E048>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929EDD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E780>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929EF28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594127F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412CC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412D30>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412FD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412C18>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412F28>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25929E0B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E2594129B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25928A0F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412DA0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412AC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926BF60>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926B7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926B320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25927A8D0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926BBE0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926BF98>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E259412978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A6816A0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681CF8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A6819E8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681DD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A6817F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681E80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681BA8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25926BE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681B00>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A681C88>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A6817B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D908>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D940>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D630>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DFD0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D710>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D978>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D748>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A6813C8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D550>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D7F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D5C0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D7B8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DAC8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D860>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D9B0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D320>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D668>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D198>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DBE0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D438>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D160>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DDD8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DCC0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D0F0>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D588>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DE10>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65DE80>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D6D8>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A65D390>, <psychopy.hardware.keyboard.KeyPress object at 0x000001E25A63C198>],136.19603,237.18367,[['down', 322.5098367000028], ['right', 422.5316180999944], ['left', 422.5320136999944], ['right', 422.532300699997], ['space', 422.53258460000507], ['right', 422.5329106999998], ['space', 422.53319600000395], ['right', 422.53350609999325], ['left', 422.53378050000174], ['right', 422.534058499994], ['left', 422.5343295000057], ['right', 422.5346014999959], ['left', 422.5348733999999], ['right', 422.5350277999969], ['left', 422.53540530000464], ['space', 422.5359083999938], ['right', 422.5362230000028], ['space', 422.53638029999274], ['right', 422.53694829999586], ['left', 422.53723089999403], ['space', 422.5375070000009], ['right', 422.53769349999493], ['right', 422.5382013000053], ['left', 422.538478699993], ['right', 422.5387499000062], ['left', 422.53902599999856], ['right', 422.5391787999979], ['left', 422.53970670000126], ['right', 422.53998679999495], ['left', 422.5402621999965], ['right', 422.54053650000424], ['left', 422.54081200000655], ['right', 422.5410924000025], ['left', 422.54124639999645], ['right', 422.5416256000026], ['left', 422.542146199994], ['right', 422.5422999000002], ['left', 422.5426826000039], ['right', 422.5430822000053], ['left', 422.54360740000266], ['space', 422.54426819999935], ['right', 422.54461349999474], ['left', 422.5448927999969], ['right', 422.54505939999945], ['left', 422.54544709999755], ['right', 422.54572069999995], ['left', 422.5461093000049], ['right', 422.5464909000002], ['left', 422.5468716000032], ['right', 422.54730770000606], ['space', 422.54781560000265], ['left', 422.5480147000053], ['right', 422.54839890000585], ['left', 422.54878080000344], ['right', 422.54916850000154], ['left', 422.5495762000064], ['right', 422.54995749999944], ['left', 422.5503433999984], ['space', 422.55084609999903], ['right', 422.5511617000011], ['left', 422.5513138999959], ['right', 422.55169160000514], ['left', 422.5520775000041], ['space', 422.55257990000246], ['left', 422.55288550000114], ['right', 422.5530410000065], ['left', 422.55342100000416], ['right', 422.55380270000023], ['left', 422.5541910000029], ['right', 422.5545717000059], ['space', 422.555079800004], ['space', 422.5553896000056]]
