topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,CatchTrial_Flag,CatchTrial_keyDur,CatchTrial_keyRT,CatchTrial_keyName,CatchTrial_keys,CatchTrial_expTime-TrialStart,CatchTrial_expTime-TrialEnd,CatchTrial_eventKeys,CatchTrial_ButtonCheck,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
red,45,0.5,0,0,0,0,cut off by trial end,[6.930726375023369],[0.5886642079858575],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c55974a60>],0.024873125017620623,9.017103334015701,"[['right', 23.788609250012087]]",0,cut off by trial end,"[0.7099590409779921, 0.6865326660044957, 1.0026274580159225, 0.9912060839997139, 0.7432018329855055, 0.8443966250051744, 0.1673857090063393]","[0.5962912500253879, 1.2827893750218209, 1.9352451250015292, 2.8465301660180558, 3.791873875015881, 4.478357458021492, 5.311697916011326]","['left', 'right', 'left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595ec10>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595eac0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595ef10>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595e6d0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595fb20>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595f400>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595fc10>]",9.049933667003643,16.033596708992263,"[['left', 30.790250708989333], ['right', 30.79083387501305], ['left', 30.791453000012552], ['right', 30.79201491700951], ['left', 30.79255466698669], ['right', 30.793100584007334], ['left', 31.107162708998658]]",0,1,100,
blue,45,0.5,0,1,1,1,cut off by trial end,[7.019482375006191],[0.41569620798691176],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c5596e0d0>],19.8623305420042,28.85021458400297,"[['down', 36.596988167002564], ['right', 43.60277345898794]]",0,,"[0.5190450410009362, 0.5312384169956204, 0.42760058399289846, 0.34865637501934543, 0.5170811249990948, 1.169974792021094]","[0.5734458329970948, 1.0469471239775885, 1.552211123984307, 1.9239119989797473, 2.28455541600124, 2.7110712489811704]","['left', 'right', 'left', 'right', 'left', 'right']","[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c55974850>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c55974fd0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff5e0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff160>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff1c0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff400>]",28.8840669170022,35.8834441670042,"[['left', 50.624431000003824], ['right', 50.62479450000683], ['left', 50.62541441700887], ['right', 50.62580895901192], ['left', 50.626290334010264], ['right', 50.6265622919891]]",0,1,100,
blue,135,0.5,0,2,2,3,cut off by trial end,[6.906405875022756],[0.4726435409975238],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff070>],39.49345516701578,48.483154791989364,"[['down', 56.22824908400071], ['right', 63.233982959005516]]",0,,"[0.664362915995298, 0.7805928750021849, 0.6174569159920793, 0.7321957920212299, 1.1362378750054631]","[0.6283607080113143, 1.2804678330139723, 2.0471137080166955, 2.585549790994264, 3.2942841660114937]","['left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff940>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595e490>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595e670>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595e700>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c5595e910>]",48.51694800000405,55.5002369589929,"[['left', 70.25716983398888], ['right', 70.2578032919846], ['left', 70.25841229199432], ['right', 70.25897533399984], ['left', 70.25951458400232]]",0,1,100,
red,135,0.5,0,3,3,2,cut off by trial end,[6.830479041993385],[0.5510557080269791],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c55a07a30>],59.20285587501712,68.20053720899159,"[['down', 75.93765145901125], ['right', 82.94336504201056]]",0,,"[0.4146696670213714, 0.3958223329973407, 0.38290425000013784, 0.48538612501579337, 0.5965404590242542, 0.40586566599085927, 0.4500932499940973, 0.5512851660023443, 0.2916098329878878]","[0.5542181239870843, 0.9242247079964727, 1.295372041000519, 1.6324363329913467, 2.0826359989878256, 2.476380208012415, 2.8588005829951726, 3.2526023329992313, 3.8273612080083694]","['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7f8c55a07220>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff970>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ffd90>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff6d0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff190>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ffdf0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ff9a0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559ed2b0>, <psychopy.hardware.keyboard.KeyPress object at 0x7f8c559edd60>]",68.234690125013,75.23422449998907,"[['left', 89.97505808400456], ['right', 89.97541366700898], ['left', 89.9758076670114], ['right', 89.97618525000871], ['left', 89.9765421669872], ['right', 89.97689487499883], ['left', 89.97724216699135], ['right', 89.97759733398561], ['left', 89.97824295901228]]",0,1,100,
