,session,participant,TrialNumber,topOri,topColor,redOpacity,ran,order,keyDur,keyRT,keyName
0,01,01,1,135,red,0.5,1.0,0.0,"[2.817690700001549, 0.8936686999950325, 1.2410235999996075, 2.3571863999968627, 2.229244699992705, 1.2261171999998624, 1.5960816000006162, 1.259485800008406, 0.900485900012427, 0.9760077999962959, 1.2486375000007683, 1.686277800006792, 1.8304615999950329, 1.1812500999949407, 3.2137608000048203, 1.6333975000015926, 0.9093972999980906, 2.05465930000355, 1.6297944000107236, 1.0555865000060294, 0.32516779999423306, 0.8775753999943845, 0.8427173000090988, 1.137669800009462, 1.6039373999956297, 1.6334573999920394, 0.8525066000001971, 1.5185181999986526, 0.8567119000072125, 2.18642679999175, 1.018196800010628, 2.2394864000089, 1.3510007000004407, 1.4218094999960158, 0.8338856999907875, 0.8961517999996431, 1.117011399997864, 0.7176531000004616, 0.5098771000048146, 0.8584225999948103, 1.3304029000137234, 2.967231799993897, 2.1081076999980723, 0.8393406999966828, 0.8813111999916146, 1.8984111000027042, 0.64859310000611, 1.9857096999912756, 2.1879991000023438, 1.217480000006617, 1.5183082000003196, 3.045250399998622, 1.5991423999948893, 1.2991533000022173, 0.7029410999966785, 0.7187529999937396, 0.8156651000026613, 0.38660349999554455, 0.6014016999979503, 1.5253472000040347, 1.6188354000041727, 2.293789299990749, 0.7218178000039188]","[0.8470971999922767, 3.7555101000034483, 4.705026299998281, 5.961379400003352, 8.357682200003183, 10.690286600001855, 12.088834599999245, 13.793250299990177, 15.444890699989628, 16.88485299999593, 18.34434749999491, 19.796825899989926, 21.551330000002054, 23.55714459999581, 24.707819699993706, 28.00093779999588, 29.719002300000284, 32.79520049999701, 34.8755797999911, 36.569711099989945, 37.74049250000098, 38.75396689999616, 40.30503979999048, 42.21321609998995, 43.333290299997316, 44.89285309999832, 46.57568329999049, 47.548848499995074, 49.42965639999602, 50.45282869999937, 52.78479189999052, 53.849809199993615, 56.164243799998076, 57.60043979999318, 59.1627038000006, 60.222842799994396, 61.84198589999869, 63.17832209999324, 63.928742799995234, 64.64287090000289, 65.60142159998941, 66.85644150000007, 69.89962359999481, 72.67758719999983, 74.0467626000027, 74.94566929999564, 76.97396069999377, 77.66647080000257, 79.7422557999962, 81.99099769999157, 83.14998149999883, 84.61957229999825, 87.61117319999903, 89.38792929999181, 90.87163589999545, 91.76115649999701, 92.5207226999919, 93.33272869999928, 93.73983189999126, 94.38219589999062, 95.86417869999423, 97.46917080000276, 99.71467549999943]","['right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'left', 'right', 'space', 'space', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right']"
1,01,01,2,45,red,0.5,1.0,1.0,"[0.6599939000006998, 0.39158640000096057, 1.2016623999952571, 0.5953513999993447, 1.7452147000003606, 1.1654364999994868, 1.668149800010724, 1.142042700012098, 1.3886665000027278, 0.6200109000055818, 1.1958128999976907, 1.5476499999931548, 2.3802642000082415, 1.9771459000039613, 0.1670494999998482, 1.0554212999995798, 0.9917168999963906, 1.3687491999880876, 1.3178306000045268, 0.11492029999499209, 1.4318722000025446, 0.3676351999893086, 0.5741414000076475, 0.5506782000011299, 1.2734804000065196, 3.1757919999945443, 0.990693799991277, 2.528737899992848, 0.8643004000041401, 2.078207400001702, 2.031001600000309, 2.247186900000088, 1.575227299996186, 1.052001800009748, 0.9474654999939958, 1.7176518999913242, 1.7729666000086581, 2.455480399992666, 1.4172973000095226, 0.09009480000531767, 1.0394942999992054, 2.4044675000041025, 1.3559964999876684, 0.49889669999538455, 0.9131785999925341, 2.1852724000054877, 2.668596299990895, 1.1144665999891004, 1.074290899996413, 0.9923605999938445, 1.7581675999972504, 1.160473900003126, 2.627285299997311, 1.8606053999974392, 1.3492862999992212, 1.4320435999979964, 0.8513229999953182, 0.6854133000015281, 0.6975143000017852, 1.1091083000064828, 1.2580802000011317, 1.157896199991228, 1.5130396000022301, 1.3976761999947485, 2.0410121000022627, 1.538211200007936, 1.139453499999945, 1.4573722000059206, 1.0669672999938484, 0.8775845999916783, 0.9806686999945669]","[0.76233919999504, 1.8065795000002254, 2.4054059000045527, 3.8707119000027888, 4.511451099999249, 6.991229799998109, 8.173817599992617, 9.870953199992073, 11.426821100001689, 13.062669599996298, 13.719417400003294, 14.942697000005865, 16.48554019999574, 18.814573600000585, 21.13711450000119, 21.436091099996702, 22.444812600006117, 23.707999000005657, 25.32722659999854, 27.167849000004935, 27.224678600003244, 28.69359510000504, 29.108042799998657, 29.690369799995096, 30.289918199996464, 31.50287599999865, 34.747839000003296, 35.926596200006315, 38.54368459999387, 39.78140049999638, 42.01683459999913, 44.173019199995906, 46.3928789000056, 47.93676319999213, 49.008439900004305, 49.914884800004074, 51.59308439999586, 53.32311650000338, 55.80797199999506, 57.30435669999861, 57.671697400000994, 58.93056019999494, 61.313708500005305, 62.602950400003465, 63.029435100004775, 63.911182499999995, 66.06146270000318, 68.72158680000575, 69.78173040000547, 70.88031880000199, 71.8603116000013, 73.59769609999785, 74.74069920000329, 77.3411339000013, 79.16885129999719, 80.45722199999727, 81.84798489999957, 82.71000449999701, 83.80992820000392, 84.48318179999478, 85.57085459999507, 86.80294690000301, 88.02387509999971, 89.57758840000315, 90.9127601999935, 92.93419329999597, 94.40822889999254, 95.48341519999667, 96.89052919999813, 97.98286180000287, 99.41542210000625]","['right', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'space', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'space', 'space']"
2,01,01,3,45,red,0.5,1.0,2.0,"[0.589777300003334, 0.45996910000394564, 0.7920054999995045, 2.031471499998588, 0.8889646000025095, 1.3245466999942437, 1.755999700006214, 1.8655622999940533, 1.5495956000086153, 1.7824349000002258, 2.1702568999899086, 1.9712417999980971, 0.2031752999901073, 0.7780237999977544, 4.41919849999249, 0.7959463000006508, 1.1404395999998087, 1.1017170999984955, 0.7611472999997204, 0.6789081000024453, 0.6660182999912649, 2.066019600009895, 1.6766442999942228, 2.401281200000085, 3.552057799999602, 1.1526536000019405, 1.4814509999996517, 3.329744499991648, 1.089923199993791, 2.237402700004168, 1.0730524999962654, 1.6188419000100112, 1.4645769000053406, 1.714064200001303, 2.6014540000032866, 1.6577689999976428, 1.8482465999986744, 2.2338672000041697, 2.0125447000027634, 1.284092399990186, 2.3468521000031615, 2.3522044999990612, 0.5325551999994786, 0.884479200001806, 2.9141373000020394, 0.9859685999981593, 0.9931949000019813, 0.7482390999939525, 0.9574296999926446, 1.2510959000064759, 0.45290449999447446, 0.9206899999990128, 1.0416866000014124, 0.5172372999950312, 1.3913348999922164, 2.0682047000009334, 0.7067566000041552, 1.8039239999925485, 2.283819400006905, 1.873315900011221, 0.896866900002351, 0.8777640000043903, 1.5213344999938272, 1.3528650999942329]","[0.7203412999951979, 1.3694967000046745, 2.394584900001064, 3.248861100000795, 5.307401500002015, 6.5800362000009045, 7.826864000002388, 9.579037500006962, 11.40328139999474, 12.927421100001084, 14.652782400007709, 16.801395300004515, 18.782808300005854, 18.91810650000116, 19.72011740000744, 25.726059599997825, 26.51225470000645, 27.75086139999621, 28.991208000006736, 29.762658299994655, 30.451180200005183, 31.101365099995746, 33.11050830000022, 34.71828689999529, 37.07197679999808, 40.58210889999464, 41.66551310000068, 43.11360670000431, 46.46255910000764, 47.50775679999788, 49.70769080000173, 50.78751389999525, 52.40433449999546, 53.82962420000695, 55.50395729999582, 58.07858280000801, 59.71080790000269, 61.511230699994485, 63.68972199999553, 65.67764340000576, 66.91909589999705, 69.18789580000157, 71.55862559999514, 72.0781025000033, 72.91873400000622, 75.94821780000348, 76.93511690000014, 78.1528216000006, 78.88097280000511, 79.796731800001, 81.66784360000747, 82.12618459999794, 83.00940809999884, 84.40523430000758, 84.83886830000847, 86.52279810000618, 88.9097705000022, 89.67351570000756, 91.42906599999696, 93.73032489999605, 95.63307739999436, 96.51140089999535, 97.39753800000472, 99.0975419000024]","['right', 'left', 'right', 'space', 'right', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'space', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right']"
3,01,01,4,135,red,0.5,1.0,3.0,"[2.5716335000033723, 0.8426408999948762, 2.4460232999990694, 1.5290432000037981, 0.1183922999916831, 1.7166342999989865, 3.21547740000824, 0.9165268000069773, 1.6436660000035772, 4.754644200002076, 4.067371700002695, 2.1383697999990545, 3.0163166999991518, 2.3666026999999303, 2.626509299996542, 3.3601949000003515, 2.677622399991378, 4.327092200008337, 3.0388660000025993, 3.4712931999965804, 0.671260600007372, 0.9874940000008792, 2.796926800001529, 3.7696280000091065, 1.538032899989048, 2.3763502999936463, 1.8306664999981876, 0.5758748999942327, 2.8189514000114286, 4.344613299996126, 1.1506506000005174, 2.840726000009454, 1.8708244000008563, 3.005885600010515, 1.3810320000047795, 1.676755200009211, 2.711403799999971, 0.7581589000037638, 1.2348862000071676, 1.0154177999938838, 1.1822099999990314, 2.0383163999940734, 1.7370902999973623, 1.4381916999991518]","[0.8866753000038443, 3.4541067000100156, 4.280539300001692, 6.715054100000998, 8.249813700007508, 8.352769400007674, 10.064484400005313, 13.25912220000464, 14.137269099999685, 15.7733017999999, 20.48363000000245, 24.540407200009213, 26.624052200000733, 29.669878400003654, 32.05812250000599, 34.659404900012305, 38.478272800013656, 41.12734750000527, 45.4950331, 48.49132250000548, 52.10105490000569, 52.7620886000077, 53.73080670001218, 56.49527569999918, 60.294428500012145, 62.25497370000812, 64.58122970000841, 66.35115630000655, 68.06932460000098, 71.4368109000061, 76.31585690000793, 77.42982940000365, 80.28624200000195, 82.09736960000009, 85.35596210000222, 86.6853831000044, 88.35067280000658, 91.01126510000904, 91.49047590000555, 92.93789270000707, 93.94787280001037, 95.0967212000105, 97.12502150000364, 98.98498980001023]","['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'right', 'space', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'space', 'left', 'right', 'left', 'space']"
