topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
blue,45,0.5,0,0,0,1,cut off by trial end,"[1.3200657910201699, 2.432096541975625, 0.47617858299054205]","[1.355291459010914, 2.615316375042312, 5.011333084024955]","['left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fba30484d90>, <psychopy.hardware.keyboard.KeyPress object at 0x7fba3048b190>, <psychopy.hardware.keyboard.KeyPress object at 0x7fba3048b160>]",0.01902095798868686,7.016450207971502,"[['right', 15.50238779099891], ['left', 20.729668250016402], ['right', 20.730338207969908], ['left', 20.744564082997385]]",,1,99,
