topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
blue,45,0.5,0,0,0,1,cut off by trial end,"[0.6448799999780022, 0.7239819579990581, 0.9718994160066359, 0.595474416972138]","[2.607105875038542, 3.2152364590438083, 3.8993094590259716, 4.811840750044212]","['right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fcbf022c820>, <psychopy.hardware.keyboard.KeyPress object at 0x7fcbf02236a0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fcbf0223cd0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fcbf022d610>]",0.02391745802015066,7.016814375005197,"[['right', 19.03643183398526], ['left', 19.03748145897407], ['right', 19.038270166958682], ['left', 19.038906792004127]]",0,1,99,
