topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
red,45,0.5,0,0,0,0,cut off by trial end,"[1.3632309170207009, 1.260056208993774, 1.520090416946914, 0.904344874958042]","[0.5574942079838365, 1.8807287079980597, 3.072819375025574, 4.52873245801311]","['left', 'right', 'left', 'right']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fe0b5672730>, <psychopy.hardware.keyboard.KeyPress object at 0x7fe0b5672400>, <psychopy.hardware.keyboard.KeyPress object at 0x7fe0b5672be0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fe0b5670940>]",0.024573458009399474,7.0167685829801485,"[['left', 20.422275999968406], ['right', 20.4233744579833], ['left', 20.424037749995477], ['right', 20.42462725000223]]",,1,99,
