topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,CatchTrial_Flag,CatchTrial_keyDur,CatchTrial_keyRT,CatchTrial_keyName,CatchTrial_keys,CatchTrial_expTime-TrialStart,CatchTrial_expTime-TrialEnd,CatchTrial_eventKeys,CatchTrial_ButtonCheck,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
blue,45,0.5,0,0,0,1,cut off by trial end,[6.695584416971542],[0.6916790830437094],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc414fa0>],0.025921499996911734,9.01621733297361,"[['right', 22.02216504199896]]",0,cut off by trial end,"[0.8720394590054639, 0.6561841249931604, 0.6119632920017466, 0.768020624993369, 0.5919712500181049, 0.6319783750222996, 0.6839066249667667]","[0.8678066660067998, 1.6997157080331817, 2.3519082909915596, 2.923834750021342, 3.6398973329924047, 4.167871957994066, 4.751933875028044]","['left', 'right', 'left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc729280>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc729670>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc729c70>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc729ac0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc426310>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc426070>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc426fd0>]",9.049832208023872,16.049594875017647,"[['left', 29.023775250010658], ['right', 29.024371167004574], ['left', 29.024977541994303], ['right', 29.02553495799657], ['left', 29.02608258300461], ['right', 29.026630125008523], ['left', 29.027168625034392]]",0,1,99,
red,135,0.5,0,1,1,2,cut off by trial end,[6.404316957981791],[1.058980000030715],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc72b100>],23.037130083015654,32.033210708003026,"[['down', 38.00309516699053], ['right', 45.01138316700235]]",0,cut off by trial end,"[0.4718789999606088, 0.5882677500485443, 0.4438850409933366, 0.5399707920150831, 0.7039844999671914, 0.4521168749779463, 0.5800707089947537, 0.5599225420155562, 0.5441113749984652, 0.13608554197708145, 0.07583820901345462, 0.11987333302386105]","[0.8110213750042021, 1.2348039159551263, 1.7510780000011437, 2.08696795796277, 2.4831170410034247, 3.0069442079984583, 3.3870679159881547, 3.8111607909668237, 4.283083374961279, 6.055976165982429, 6.2750861659878865, 6.5437788749695756]","['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'q', 'q', 'down']","[<psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42e7f0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42edf0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42e7c0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42e700>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42ec10>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42e0d0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42e3a0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42eb50>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc42ee20>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc4147f0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc4267c0>, <psychopy.hardware.keyboard.KeyPress object at 0x7ff6cc426850>]",32.06684454198694,39.066316207987256,"[['left', 52.04095791699365], ['right', 52.04139645799296], ['left', 52.04207608301658], ['right', 52.042480333009735], ['left', 52.04285850003362], ['right', 52.043440750043374], ['left', 52.04383462498663], ['right', 52.04422949999571], ['left', 52.04460854199715], ['q', 53.11897816701094], ['q', 53.324369042005856], ['down', 53.59087000001455]]",0,1,99,
