topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,CatchTrial_Flag,CatchTrial_keyDur,CatchTrial_keyRT,CatchTrial_keyName,CatchTrial_keys,CatchTrial_expTime-TrialStart,CatchTrial_expTime-TrialEnd,CatchTrial_eventKeys,CatchTrial_ButtonCheck,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
red,135,0.5,0,0,0,2,cut off by trial end,[6.923592875013128],[0.442064874980133],['left'],[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6729a0>],0.023673416988458484,9.016904291987885,"[['left', 21.382326417020522]]",0,cut off by trial end,"[0.9881430829991587, 1.1560478340252303, 1.015952665999066, 0.9999901250121184, 0.6601881249807775]","[0.6637241249554791, 1.623840082960669, 2.747914666950237, 3.7119507079478353, 4.719968874996994]","['right', 'left', 'right', 'left', 'right']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673e50>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6afdf0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af0d0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af760>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af6d0>]",9.049918791977689,16.033604708965868,"[['right', 28.383349417010322], ['left', 28.383979959005956], ['right', 28.384592000045814], ['left', 28.385149625013582], ['right', 28.385808209015522]]",0,1,99,
blue,135,0.5,0,1,1,3,cut off by trial end,[6.685020833974704],[0.6849565830198117],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673fa0>],19.884319874981884,28.88349145895336,"[['down', 34.211567334015854], ['right', 41.21798383403802]]",0,cut off by trial end,"[1.0800647499854676, 1.0120703750289977, 0.8040127499843948, 0.9760740420315415, 1.0359157499624416, 0.07994741597212851]","[0.7487365000415593, 1.7807912499993108, 2.6688925830530934, 3.4288698330055922, 4.324980250035878, 5.3409179170266725]","['left', 'right', 'left', 'right', 'left', 'right']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af1c0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6afc40>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6732e0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673ee0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673be0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6b7b50>]",28.917396167002153,35.91652816697024,"[['left', 48.25032662501326], ['right', 48.250910709029995], ['left', 48.2515247919946], ['right', 48.25209879199974], ['left', 48.25269845902221], ['right', 48.60026766703231]]",0,1,99,
blue,45,0.5,0,2,2,1,cut off by trial end,[6.753136124985758],[0.5655604160274379],['right'],[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab66ddc0>],39.574598666979,48.56714058399666,"[['down', 53.901924500009045], ['right', 60.908118000021204]]",0,cut off by trial end,"[0.9759272920200601, 0.9681667500408366, 0.8400411669863388, 0.9800125830224715, 1.34808162500849]","[0.41047849896131083, 1.3304349989630282, 2.214542748988606, 3.034591040981468, 3.9466329159913585]","['left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673dc0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673ca0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673eb0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673220>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673610>]",48.60050883400254,55.60041537496727,"[['left', 67.9342232090421], ['right', 67.93491166702006], ['left', 67.93552741699386], ['right', 67.93611800001236], ['left', 67.93673587503145]]",0,1,99,
red,45,0.5,0,3,3,0,cut off by trial end,"[0.7959378749947064, 0.9159941670368426, 0.047872999974060804, 3.8401478749583475, 0.9800163749605417]","[0.5873554169666022, 1.339414374961052, 4.363512957992498, 2.2033117079990916, 6.170848042005673]","['left', 'right', 'right', 'left', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6c2640>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6c21f0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6c2ac0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6c2f70>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6c2730>]",59.413277499959804,68.40006545896176,"[['down', 73.74063762504375], ['left', 80.74686266703065], ['right', 80.7475540000014], ['left', 80.74821033404442], ['right', 80.74879637500271], ['left', 80.74928504199488]]",0,cut off by trial end,"[0.6041255409945734, 0.7280333340167999, 0.7519699170370586, 0.792154082970228, 0.8481340000289492, 0.7000620000180788, 0.6800492500187829]","[0.7036017500213347, 1.2797436660039239, 1.9558007909799926, 2.6276775000151247, 3.3477245409740135, 4.107857915980276, 4.747902499977499]","['left', 'right', 'left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af820>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af6a0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6aff70>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6afa90>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6af520>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab673130>, <psychopy.hardware.keyboard.KeyPress object at 0x7fc4ab6721f0>]",68.43391883396544,75.43373762496049,"[['left', 87.76695350004593], ['right', 87.76755162503105], ['left', 87.76817316701636], ['right', 87.7687418750138], ['left', 87.76929095899686], ['right', 87.76983970904257], ['left', 87.77058420900721]]",0,1,99,
