topColor,topOri,redOpacity,.thisRepN,.thisTrialN,.thisN,.thisIndex,Flag,keyDur,keyRT,keyName,keys,expTime-TrialStart,expTime-TrialEnd,eventKeys,ButtonCheck,Session,Participant,
blue,45,0.5,0,0,0,1,cut off by trial end,"[0.024276791024021804, 0.33543708303477615, 0.0002257919986732304, 0.19209216599119827, 0.23194691695971414, 0.24807454098481685, 0.23922687501180917, 0.11207108397502452]","[0.6615740419947542, 0.8068431669962592, 1.9380989579949528, 3.419538417016156, 3.8552513330359943, 4.270442667009775, 4.762204458005726, 5.212698833027389]","['down', 'right', 'loption', 'left', 'right', 'left', 'right', 'left']","[<psychopy.hardware.keyboard.KeyPress object at 0x7fd3207405b0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753520>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753d00>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753640>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753a60>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753190>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753bb0>, <psychopy.hardware.keyboard.KeyPress object at 0x7fd320753220>]",0.02536112500820309,7.016900042013731,"[['down', 19.843084958032705], ['right', 19.84380604198668], ['left', 19.844405958021525], ['right', 19.844798542035278], ['left', 19.8451730000088], ['right', 19.84556320804404], ['left', 20.047301332990173]]",0,1,99,
